incident_id;event;timestamp;active;reassignment_count;reopen_count;sys_mod_count;made_sla;caller_id;opened_by;opened_at;sys_created_by;sys_created_at;sys_updated_by;contact_type;location;category;subcategory;u_symptom;cmdb_ci;impact;urgency;priority;assignment_group;assigned_to;knowledge;u_priority_confirmation;notify;problem_id;rfc;vendor;caused_by;closed_code;resolved_by;resolved_at;closed_at
INC0000329;A;29/2/2016 15:42;true;1;0;2;true;Caller 1250;Opened by  301;29/2/2016 14:50;Created by 129;29/2/2016 15:04;Updated by 573;Phone;Location 143;Category 42;Subcategory 31;Symptom 6;?;2 - Medium;2 - Medium;3 - Moderate;Group 28;?;true;false;Do Not Notify;?;?;?;?;code 6;Resolved by 71;16/3/2016 11:38;24/3/2016 18:59
INC0000329;A;2/3/2016 09:56;true;1;0;3;true;Caller 1250;Opened by  301;29/2/2016 14:50;Created by 129;29/2/2016 15:04;Updated by 133;Phone;Location 143;Category 42;Subcategory 31;Symptom 6;?;2 - Medium;2 - Medium;3 - Moderate;Group 28;?;true;false;Do Not Notify;?;?;?;?;code 6;Resolved by 71;16/3/2016 11:38;24/3/2016 18:59
INC0000329;A;2/3/2016 17:22;true;1;0;4;true;Caller 1250;Opened by  301;29/2/2016 14:50;Created by 129;29/2/2016 15:04;Updated by 928;Phone;Location 143;Category 42;Subcategory 31;Symptom 6;?;2 - Medium;2 - Medium;3 - Moderate;Group 28;?;true;false;Do Not Notify;?;?;?;?;code 6;Resolved by 71;16/3/2016 11:38;24/3/2016 18:59
INC0000329;A;2/3/2016 17:22;true;2;0;5;true;Caller 1250;Opened by  301;29/2/2016 14:50;Created by 129;29/2/2016 15:04;Updated by 928;Phone;Location 143;Category 42;Subcategory 31;Symptom 6;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;?;true;false;Do Not Notify;?;?;?;?;code 6;Resolved by 71;16/3/2016 11:38;24/3/2016 18:59
INC0000329;A;3/3/2016 15:25;true;3;0;6;true;Caller 1250;Opened by  301;29/2/2016 14:50;Created by 129;29/2/2016 15:04;Updated by 750;Phone;Location 143;Category 42;Subcategory 31;Symptom 6;?;2 - Medium;2 - Medium;3 - Moderate;Group 55;?;true;false;Do Not Notify;?;?;?;?;code 6;Resolved by 71;16/3/2016 11:38;24/3/2016 18:59
INC0000329;A;4/3/2016 09:14;true;3;0;7;true;Caller 1250;Opened by  301;29/2/2016 14:50;Created by 129;29/2/2016 15:04;Updated by 277;Phone;Location 143;Category 42;Subcategory 31;Symptom 6;?;2 - Medium;2 - Medium;3 - Moderate;Group 55;Resolver 84;true;false;Do Not Notify;?;?;?;?;code 6;Resolved by 71;16/3/2016 11:38;24/3/2016 18:59
INC0000329;A;4/3/2016 09:53;true;3;0;8;true;Caller 1250;Opened by  301;29/2/2016 14:50;Created by 129;29/2/2016 15:04;Updated by 277;Phone;Location 143;Category 42;Subcategory 31;Symptom 6;?;2 - Medium;2 - Medium;3 - Moderate;Group 55;Resolver 84;true;false;Do Not Notify;?;?;?;?;code 6;Resolved by 71;16/3/2016 11:38;24/3/2016 18:59
INC0000329;A;4/3/2016 09:54;true;4;0;9;true;Caller 1250;Opened by  301;29/2/2016 14:50;Created by 129;29/2/2016 15:04;Updated by 277;Phone;Location 143;Category 42;Subcategory 31;Symptom 6;?;2 - Medium;2 - Medium;3 - Moderate;Group 28;?;true;false;Do Not Notify;?;?;?;?;code 6;Resolved by 71;16/3/2016 11:38;24/3/2016 18:59
INC0000329;A;4/3/2016 14:48;true;4;0;10;true;Caller 1250;Opened by  301;29/2/2016 14:50;Created by 129;29/2/2016 15:04;Updated by 307;Phone;Location 143;Category 42;Subcategory 31;Symptom 6;?;2 - Medium;2 - Medium;3 - Moderate;Group 28;?;true;false;Do Not Notify;?;?;?;?;code 6;Resolved by 71;16/3/2016 11:38;24/3/2016 18:59
INC0000329;W;4/3/2016 14:48;true;4;0;11;true;Caller 1250;Opened by  301;29/2/2016 14:50;Created by 129;29/2/2016 15:04;Updated by 307;Phone;Location 143;Category 42;Subcategory 31;Symptom 6;?;2 - Medium;2 - Medium;3 - Moderate;Group 28;Resolver 78;true;false;Do Not Notify;?;?;?;?;code 6;Resolved by 71;16/3/2016 11:38;24/3/2016 18:59
INC0000329;W;16/3/2016 11:37;true;4;0;15;true;Caller 1250;Opened by  301;29/2/2016 14:50;Created by 129;29/2/2016 15:04;Updated by 307;Phone;Location 143;Category 42;Subcategory 31;Symptom 6;?;2 - Medium;2 - Medium;3 - Moderate;Group 28;Resolver 78;true;false;Do Not Notify;?;?;?;?;code 6;Resolved by 71;16/3/2016 11:38;24/3/2016 18:59
INC0000329;W;16/3/2016 11:38;true;4;0;16;true;Caller 1250;Opened by  301;29/2/2016 14:50;Created by 129;29/2/2016 15:04;Updated by 307;Phone;Location 143;Category 42;Subcategory 31;Symptom 6;?;2 - Medium;2 - Medium;3 - Moderate;Group 28;Resolver 78;true;false;Do Not Notify;?;?;?;?;code 6;Resolved by 71;16/3/2016 11:38;24/3/2016 18:59
INC0000329;R;16/3/2016 11:38;true;4;0;17;true;Caller 1250;Opened by  301;29/2/2016 14:50;Created by 129;29/2/2016 15:04;Updated by 307;Phone;Location 143;Category 42;Subcategory 31;Symptom 6;?;2 - Medium;2 - Medium;3 - Moderate;Group 28;Resolver 78;true;false;Do Not Notify;?;?;?;?;code 6;Resolved by 71;16/3/2016 11:38;24/3/2016 18:59
INC0000329;C;24/3/2016 18:59;false;4;0;18;false;Caller 1250;Opened by  301;29/2/2016 14:50;Created by 129;29/2/2016 15:04;Updated by 908;Phone;Location 143;Category 42;Subcategory 31;Symptom 6;?;2 - Medium;2 - Medium;3 - Moderate;Group 28;Resolver 78;true;false;Do Not Notify;?;?;?;?;code 6;Resolved by 71;16/3/2016 11:38;24/3/2016 18:59
INC0000330;A;29/2/2016 14:52;true;0;0;0;true;Caller 4162;Opened by  433;29/2/2016 14:52;?;?;Updated by 908;Phone;Location 204;Category 45;Subcategory 220;?;?;3 - Low;3 - Low;4 - Low;Group 66;Resolver 203;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 184;18/3/2016 13:44;24/3/2016 18:59
INC0000330;W;29/2/2016 14:54;true;0;0;1;true;Caller 4162;Opened by  433;29/2/2016 14:52;?;?;Updated by 804;Phone;Location 204;Category 45;Subcategory 220;?;?;3 - Low;3 - Low;4 - Low;Group 66;Resolver 203;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 184;18/3/2016 13:44;24/3/2016 18:59
INC0000330;W;18/3/2016 11:02;true;0;0;8;true;Caller 4162;Opened by  433;29/2/2016 14:52;?;?;Updated by 713;Phone;Location 204;Category 45;Subcategory 220;?;?;3 - Low;3 - Low;4 - Low;Group 66;Resolver 203;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 184;18/3/2016 13:44;24/3/2016 18:59
INC0000330;R;18/3/2016 13:44;true;0;0;9;true;Caller 4162;Opened by  433;29/2/2016 14:52;?;?;Updated by 804;Phone;Location 204;Category 45;Subcategory 220;?;?;3 - Low;3 - Low;4 - Low;Group 66;Resolver 203;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 184;18/3/2016 13:44;24/3/2016 18:59
INC0000330;C;24/3/2016 18:59;false;0;0;11;false;Caller 4162;Opened by  433;29/2/2016 14:52;?;?;Updated by 908;Phone;Location 204;Category 45;Subcategory 220;?;?;3 - Low;3 - Low;4 - Low;Group 66;Resolver 203;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 184;18/3/2016 13:44;24/3/2016 18:59
INC0000332;N;29/2/2016 14:53;true;0;0;0;true;Caller 800;Opened by  55;29/2/2016 14:53;?;?;Updated by 908;Phone;Location 212;Category 26;Subcategory 175;Symptom 607;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;?;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 32;9/3/2016 10:50;24/3/2016 18:40
INC0000332;W;29/2/2016 22:30;true;0;0;1;true;Caller 800;Opened by  55;29/2/2016 14:53;?;?;Updated by 111;Phone;Location 212;Category 26;Subcategory 175;Symptom 607;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;?;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 32;9/3/2016 10:50;24/3/2016 18:40
INC0000332;A;2/3/2016 12:27;true;0;0;3;true;Caller 800;Opened by  55;29/2/2016 14:53;?;?;Updated by 370;Phone;Location 212;Category 26;Subcategory 175;Symptom 607;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;?;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 32;9/3/2016 10:50;24/3/2016 18:40
INC0000332;A;3/3/2016 15:37;true;1;0;4;true;Caller 800;Opened by  55;29/2/2016 14:53;?;?;Updated by 750;Phone;Location 212;Category 26;Subcategory 175;Symptom 607;?;2 - Medium;2 - Medium;3 - Moderate;Group 23;?;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 32;9/3/2016 10:50;24/3/2016 18:40
INC0000332;A;7/3/2016 10:57;true;1;0;6;true;Caller 800;Opened by  55;29/2/2016 14:53;?;?;Updated by 60;Phone;Location 212;Category 26;Subcategory 175;Symptom 607;?;2 - Medium;2 - Medium;3 - Moderate;Group 23;?;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 32;9/3/2016 10:50;24/3/2016 18:40
INC0000332;A;8/3/2016 07:06;true;2;0;7;true;Caller 800;Opened by  55;29/2/2016 14:53;?;?;Updated by 60;Phone;Location 212;Category 26;Subcategory 175;Symptom 607;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;?;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 32;9/3/2016 10:50;24/3/2016 18:40
INC0000332;A;8/3/2016 07:28;true;2;0;8;true;Caller 800;Opened by  55;29/2/2016 14:53;?;?;Updated by 60;Phone;Location 212;Category 26;Subcategory 175;Symptom 607;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;?;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 32;9/3/2016 10:50;24/3/2016 18:40
INC0000332;A;8/3/2016 07:29;true;3;0;11;true;Caller 800;Opened by  55;29/2/2016 14:53;?;?;Updated by 60;Phone;Location 212;Category 26;Subcategory 175;Symptom 607;?;2 - Medium;2 - Medium;3 - Moderate;Group 20;?;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 32;9/3/2016 10:50;24/3/2016 18:40
INC0000332;A;8/3/2016 07:30;true;3;0;12;true;Caller 800;Opened by  55;29/2/2016 14:53;?;?;Updated by 60;Phone;Location 212;Category 26;Subcategory 175;Symptom 607;?;2 - Medium;2 - Medium;3 - Moderate;Group 20;?;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 32;9/3/2016 10:50;24/3/2016 18:40
INC0000332;A;8/3/2016 08:09;true;4;0;13;true;Caller 800;Opened by  55;29/2/2016 14:53;?;?;Updated by 336;Phone;Location 212;Category 26;Subcategory 175;Symptom 607;?;2 - Medium;2 - Medium;3 - Moderate;Group 25;?;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 32;9/3/2016 10:50;24/3/2016 18:40
INC0000332;A;8/3/2016 12:27;true;5;0;14;true;Caller 800;Opened by  55;29/2/2016 14:53;?;?;Updated by 213;Phone;Location 212;Category 26;Subcategory 175;Symptom 607;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;?;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 32;9/3/2016 10:50;24/3/2016 18:40
INC0000332;A;8/3/2016 12:41;true;5;0;15;true;Caller 800;Opened by  55;29/2/2016 14:53;?;?;Updated by 60;Phone;Location 212;Category 26;Subcategory 175;Symptom 607;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;?;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 32;9/3/2016 10:50;24/3/2016 18:40
INC0000332;A;8/3/2016 15:28;true;5;0;16;true;Caller 800;Opened by  55;29/2/2016 14:53;?;?;Updated by 429;Phone;Location 212;Category 26;Subcategory 175;Symptom 607;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;?;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 32;9/3/2016 10:50;24/3/2016 18:40
INC0000332;W;8/3/2016 15:28;true;5;0;17;true;Caller 800;Opened by  55;29/2/2016 14:53;?;?;Updated by 429;Phone;Location 212;Category 26;Subcategory 175;Symptom 607;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;?;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 32;9/3/2016 10:50;24/3/2016 18:40
INC0000332;W;9/3/2016 10:50;true;5;0;18;true;Caller 800;Opened by  55;29/2/2016 14:53;?;?;Updated by 133;Phone;Location 212;Category 26;Subcategory 175;Symptom 607;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;?;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 32;9/3/2016 10:50;24/3/2016 18:40
INC0000332;R;9/3/2016 10:50;true;5;0;19;true;Caller 800;Opened by  55;29/2/2016 14:53;?;?;Updated by 133;Phone;Location 212;Category 26;Subcategory 175;Symptom 607;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;Resolver 33;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 32;9/3/2016 10:50;24/3/2016 18:40
INC0000332;C;24/3/2016 18:40;false;5;0;20;false;Caller 800;Opened by  55;29/2/2016 14:53;?;?;Updated by 908;Phone;Location 212;Category 26;Subcategory 175;Symptom 607;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;Resolver 33;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 32;9/3/2016 10:50;24/3/2016 18:40
INC0000333;W;29/2/2016 14:56;true;0;0;0;true;Caller 369;Opened by  433;29/2/2016 14:56;?;?;Updated by 908;Phone;Location 204;Category 45;Subcategory 223;?;?;3 - Low;3 - Low;4 - Low;Group 66;Resolver 175;true;false;Do Not Notify;?;?;?;?;code 6;Resolved by 158;29/4/2016 09:41;4/5/2016 10:07
INC0000333;R;29/4/2016 09:41;true;0;0;21;true;Caller 369;Opened by  433;29/2/2016 14:56;?;?;Updated by 713;Phone;Location 204;Category 45;Subcategory 223;?;?;3 - Low;3 - Low;4 - Low;Group 66;Resolver 175;true;true;Do Not Notify;?;?;?;?;code 6;Resolved by 158;29/4/2016 09:41;4/5/2016 10:07
INC0000333;C;4/5/2016 10:07;false;0;0;22;false;Caller 369;Opened by  433;29/2/2016 14:56;?;?;Updated by 908;Phone;Location 204;Category 45;Subcategory 223;?;?;3 - Low;3 - Low;4 - Low;Group 66;Resolver 175;true;true;Do Not Notify;?;?;?;?;code 6;Resolved by 158;29/4/2016 09:41;4/5/2016 10:07
INC0000336;W;29/2/2016 15:03;true;0;0;0;true;Caller 387;Opened by  433;29/2/2016 15:03;?;?;Updated by 908;Phone;Location 204;Category 45;Subcategory 220;?;?;3 - Low;3 - Low;4 - Low;Group 66;Resolver 175;true;false;Do Not Notify;?;?;?;?;code 6;Resolved by 158;10/3/2016 17:27;24/3/2016 18:50
INC0000336;W;10/3/2016 17:25;true;0;0;5;true;Caller 387;Opened by  433;29/2/2016 15:03;?;?;Updated by 713;Phone;Location 204;Category 45;Subcategory 220;?;?;3 - Low;3 - Low;4 - Low;Group 66;Resolver 175;true;false;Do Not Notify;?;?;?;?;code 6;Resolved by 158;10/3/2016 17:27;24/3/2016 18:50
INC0000336;R;10/3/2016 17:27;true;0;0;6;true;Caller 387;Opened by  433;29/2/2016 15:03;?;?;Updated by 713;Phone;Location 204;Category 45;Subcategory 220;?;?;3 - Low;3 - Low;4 - Low;Group 66;Resolver 175;true;false;Do Not Notify;?;?;?;?;code 6;Resolved by 158;10/3/2016 17:27;24/3/2016 18:50
INC0000336;C;24/3/2016 18:50;false;0;0;7;false;Caller 387;Opened by  433;29/2/2016 15:03;?;?;Updated by 908;Phone;Location 204;Category 45;Subcategory 220;?;?;3 - Low;3 - Low;4 - Low;Group 66;Resolver 175;true;false;Do Not Notify;?;?;?;?;code 6;Resolved by 158;10/3/2016 17:27;24/3/2016 18:50
INC0000337;W;29/2/2016 15:07;true;0;0;0;true;Caller 1895;Opened by  433;29/2/2016 15:07;?;?;Updated by 908;Phone;Location 204;Category 45;Subcategory 220;?;?;2 - Medium;2 - Medium;3 - Moderate;Group 66;Resolver 175;true;false;Do Not Notify;?;?;?;?;code 6;Resolved by 158;30/5/2016 12:23;4/6/2016 13:07
INC0000337;R;30/5/2016 12:23;true;0;0;32;true;Caller 1895;Opened by  433;29/2/2016 15:07;?;?;Updated by 713;Phone;Location 204;Category 45;Subcategory 220;?;?;2 - Medium;2 - Medium;3 - Moderate;Group 66;Resolver 175;true;true;Do Not Notify;?;?;?;?;code 6;Resolved by 158;30/5/2016 12:23;4/6/2016 13:07
INC0000337;C;4/6/2016 13:07;false;0;0;33;false;Caller 1895;Opened by  433;29/2/2016 15:07;?;?;Updated by 908;Phone;Location 204;Category 45;Subcategory 220;?;?;2 - Medium;2 - Medium;3 - Moderate;Group 66;Resolver 175;true;true;Do Not Notify;?;?;?;?;code 6;Resolved by 158;30/5/2016 12:23;4/6/2016 13:07
INC0000338;W;29/2/2016 15:10;true;0;0;0;true;Caller 4162;Opened by  433;29/2/2016 15:10;?;?;Updated by 908;Phone;Location 204;Category 45;Subcategory 220;?;?;3 - Low;3 - Low;4 - Low;Group 66;Resolver 203;true;false;Do Not Notify;?;?;?;?;code 6;Resolved by 158;5/4/2016 14:18;10/4/2016 14:59
INC0000338;W;5/4/2016 14:16;true;0;0;13;true;Caller 4162;Opened by  433;29/2/2016 15:10;?;?;Updated by 713;Phone;Location 204;Category 45;Subcategory 220;?;?;3 - Low;3 - Low;4 - Low;Group 66;Resolver 203;true;false;Do Not Notify;?;?;?;?;code 6;Resolved by 158;5/4/2016 14:18;10/4/2016 14:59
INC0000338;W;5/4/2016 14:18;true;0;0;14;true;Caller 4162;Opened by  433;29/2/2016 15:10;?;?;Updated by 713;Phone;Location 204;Category 45;Subcategory 220;?;?;3 - Low;3 - Low;4 - Low;Group 66;Resolver 203;true;false;Do Not Notify;?;?;?;?;code 6;Resolved by 158;5/4/2016 14:18;10/4/2016 14:59
INC0000338;R;5/4/2016 14:18;true;0;0;15;true;Caller 4162;Opened by  433;29/2/2016 15:10;?;?;Updated by 713;Phone;Location 204;Category 45;Subcategory 220;?;?;3 - Low;3 - Low;4 - Low;Group 66;Resolver 203;true;true;Do Not Notify;?;?;?;?;code 6;Resolved by 158;5/4/2016 14:18;10/4/2016 14:59
INC0000338;C;10/4/2016 14:59;false;0;0;16;false;Caller 4162;Opened by  433;29/2/2016 15:10;?;?;Updated by 908;Phone;Location 204;Category 45;Subcategory 220;?;?;3 - Low;3 - Low;4 - Low;Group 66;Resolver 203;true;true;Do Not Notify;?;?;?;?;code 6;Resolved by 158;5/4/2016 14:18;10/4/2016 14:59
INC0000339;N;29/2/2016 15:20;true;0;0;0;true;Caller 3056;Opened by  386;29/2/2016 15:12;Created by 167;29/2/2016 15:20;Updated by 723;Phone;Location 51;Category 26;Subcategory 164;?;?;2 - Medium;2 - Medium;3 - Moderate;Group 23;?;true;false;Do Not Notify;?;?;?;?;code 4;Resolved by 62;29/2/2016 16:17;5/3/2016 17:00
INC0000339;R;29/2/2016 16:17;true;0;0;1;true;Caller 3056;Opened by  386;29/2/2016 15:12;Created by 167;29/2/2016 15:20;Updated by 241;Phone;Location 51;Category 26;Subcategory 164;?;?;2 - Medium;2 - Medium;3 - Moderate;Group 23;?;true;false;Do Not Notify;?;?;?;?;code 4;Resolved by 62;29/2/2016 16:17;5/3/2016 17:00
INC0000339;C;5/3/2016 17:00;false;0;0;2;true;Caller 3056;Opened by  386;29/2/2016 15:12;Created by 167;29/2/2016 15:20;Updated by 908;Phone;Location 51;Category 26;Subcategory 164;?;?;2 - Medium;2 - Medium;3 - Moderate;Group 23;?;true;false;Do Not Notify;?;?;?;?;code 4;Resolved by 62;29/2/2016 16:17;5/3/2016 17:00
INC0000341;W;29/2/2016 15:13;true;0;0;0;true;Caller 527;Opened by  433;29/2/2016 15:13;?;?;Updated by 908;Phone;Location 204;Category 45;Subcategory 220;?;?;3 - Low;3 - Low;4 - Low;Group 66;Resolver 193;true;false;Do Not Notify;?;?;?;?;code 6;Resolved by 16;2/8/2016 14:33;7/8/2016 15:00
INC0000341;A;21/3/2016 11:58;true;0;0;7;true;Caller 527;Opened by  433;29/2/2016 15:13;?;?;Updated by 44;Phone;Location 204;Category 45;Subcategory 220;?;?;3 - Low;3 - Low;4 - Low;Group 66;Resolver 193;true;false;Do Not Notify;?;?;?;?;code 6;Resolved by 16;2/8/2016 14:33;7/8/2016 15:00
INC0000341;A;21/3/2016 12:09;true;0;0;8;true;Caller 527;Opened by  433;29/2/2016 15:13;?;?;Updated by 486;Phone;Location 204;Category 45;Subcategory 220;?;?;1 - High;1 - High;1 - Critical;Group 66;Resolver 193;true;true;Do Not Notify;?;?;?;?;code 6;Resolved by 16;2/8/2016 14:33;7/8/2016 15:00
INC0000341;A;21/3/2016 12:09;true;0;0;9;true;Caller 527;Opened by  433;29/2/2016 15:13;?;?;Updated by 486;Phone;Location 204;Category 45;Subcategory 220;?;?;1 - High;1 - High;1 - Critical;Group 66;Resolver 193;true;true;Do Not Notify;Problem ID  44;?;?;?;code 6;Resolved by 16;2/8/2016 14:33;7/8/2016 15:00
INC0000341;W;21/3/2016 13:29;true;0;0;10;true;Caller 527;Opened by  433;29/2/2016 15:13;?;?;Updated by 804;Phone;Location 204;Category 45;Subcategory 220;?;?;1 - High;1 - High;1 - Critical;Group 66;Resolver 193;true;true;Do Not Notify;Problem ID  44;?;?;?;code 6;Resolved by 16;2/8/2016 14:33;7/8/2016 15:00
INC0000341;W;2/8/2016 14:33;true;0;0;60;true;Caller 527;Opened by  433;29/2/2016 15:13;?;?;Updated by 70;Phone;Location 204;Category 45;Subcategory 220;?;?;1 - High;1 - High;1 - Critical;Group 66;Resolver 193;true;true;Do Not Notify;Problem ID  44;?;?;?;code 6;Resolved by 16;2/8/2016 14:33;7/8/2016 15:00
INC0000341;R;2/8/2016 14:33;true;0;0;61;true;Caller 527;Opened by  433;29/2/2016 15:13;?;?;Updated by 70;Phone;Location 204;Category 45;Subcategory 220;?;?;1 - High;1 - High;1 - Critical;Group 66;Resolver 193;true;true;Do Not Notify;Problem ID  44;?;?;?;code 6;Resolved by 16;2/8/2016 14:33;7/8/2016 15:00
INC0000341;C;7/8/2016 15:00;false;0;0;62;false;Caller 527;Opened by  433;29/2/2016 15:13;?;?;Updated by 908;Phone;Location 204;Category 45;Subcategory 220;?;?;1 - High;1 - High;1 - Critical;Group 66;Resolver 193;true;true;Do Not Notify;Problem ID  44;?;?;?;code 6;Resolved by 16;2/8/2016 14:33;7/8/2016 15:00
INC0000343;A;29/2/2016 15:20;true;0;0;0;true;Caller 409;Opened by  381;29/2/2016 15:14;Created by 158;29/2/2016 15:20;Updated by 695;Phone;Location 204;Category 45;Subcategory 88;Symptom 314;?;2 - Medium;3 - Low;4 - Low;Group 31;Resolver 182;true;false;Do Not Notify;?;?;?;?;code 1;Resolved by 165;22/12/2016 09:31;27/12/2016 10:00
INC0000343;W;29/2/2016 15:44;true;0;0;4;true;Caller 409;Opened by  381;29/2/2016 15:14;Created by 158;29/2/2016 15:20;Updated by 695;Phone;Location 204;Category 45;Subcategory 88;Symptom 314;?;2 - Medium;3 - Low;4 - Low;Group 31;Resolver 182;true;false;Do Not Notify;?;?;?;?;code 1;Resolved by 165;22/12/2016 09:31;27/12/2016 10:00
INC0000343;W;27/6/2016 11:43;true;0;0;44;true;Caller 409;Opened by  381;29/2/2016 15:14;Created by 158;29/2/2016 15:20;Updated by 695;Phone;Location 204;Category 45;Subcategory 88;Symptom 314;?;2 - Medium;3 - Low;4 - Low;Group 31;Resolver 182;true;false;Do Not Notify;?;?;?;?;code 1;Resolved by 165;22/12/2016 09:31;27/12/2016 10:00
INC0000343;R;22/12/2016 09:31;true;0;0;105;true;Caller 409;Opened by  381;29/2/2016 15:14;Created by 158;29/2/2016 15:20;Updated by 695;Phone;Location 204;Category 45;Subcategory 88;Symptom 314;?;2 - Medium;3 - Low;4 - Low;Group 31;Resolver 182;false;true;Do Not Notify;?;?;?;?;code 1;Resolved by 165;22/12/2016 09:31;27/12/2016 10:00
INC0000343;C;27/12/2016 10:00;false;0;0;106;false;Caller 409;Opened by  381;29/2/2016 15:14;Created by 158;29/2/2016 15:20;Updated by 908;Phone;Location 204;Category 45;Subcategory 88;Symptom 314;?;2 - Medium;3 - Low;4 - Low;Group 31;Resolver 182;false;true;Do Not Notify;?;?;?;?;code 1;Resolved by 165;22/12/2016 09:31;27/12/2016 10:00
INC0000345;N;29/2/2016 15:20;true;0;0;0;true;Caller 3864;Opened by  301;29/2/2016 15:17;Created by 129;29/2/2016 15:20;Updated by 573;Phone;Location 93;Category 24;Subcategory 164;Symptom 6;?;2 - Medium;2 - Medium;3 - Moderate;?;?;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 121;1/3/2016 16:00;6/3/2016 17:00
INC0000345;N;29/2/2016 15:49;true;0;0;1;true;Caller 3864;Opened by  301;29/2/2016 15:17;Created by 129;29/2/2016 15:20;Updated by 653;Phone;Location 93;Category 24;Subcategory 164;Symptom 6;?;2 - Medium;2 - Medium;3 - Moderate;?;?;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 121;1/3/2016 16:00;6/3/2016 17:00
INC0000345;N;29/2/2016 15:50;true;1;0;2;true;Caller 3864;Opened by  301;29/2/2016 15:17;Created by 129;29/2/2016 15:20;Updated by 653;Phone;Location 93;Category 24;Subcategory 164;Symptom 6;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;?;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 121;1/3/2016 16:00;6/3/2016 17:00
INC0000345;N;1/3/2016 00:01;true;2;0;3;true;Caller 3864;Opened by  301;29/2/2016 15:17;Created by 129;29/2/2016 15:20;Updated by 809;Phone;Location 93;Category 24;Subcategory 164;Symptom 6;?;2 - Medium;2 - Medium;3 - Moderate;Group 23;?;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 121;1/3/2016 16:00;6/3/2016 17:00
INC0000345;N;1/3/2016 00:02;true;2;0;4;true;Caller 3864;Opened by  301;29/2/2016 15:17;Created by 129;29/2/2016 15:20;Updated by 809;Phone;Location 93;Category 24;Subcategory 164;Symptom 6;?;2 - Medium;2 - Medium;3 - Moderate;Group 23;?;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 121;1/3/2016 16:00;6/3/2016 17:00
INC0000345;N;1/3/2016 08:47;true;2;0;5;true;Caller 3864;Opened by  301;29/2/2016 15:17;Created by 129;29/2/2016 15:20;Updated by 265;Phone;Location 93;Category 24;Subcategory 164;Symptom 6;?;2 - Medium;2 - Medium;3 - Moderate;Group 23;?;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 121;1/3/2016 16:00;6/3/2016 17:00
INC0000345;N;1/3/2016 16:00;true;2;0;6;true;Caller 3864;Opened by  301;29/2/2016 15:17;Created by 129;29/2/2016 15:20;Updated by 507;Phone;Location 93;Category 24;Subcategory 164;Symptom 6;?;2 - Medium;2 - Medium;3 - Moderate;Group 23;?;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 121;1/3/2016 16:00;6/3/2016 17:00
INC0000345;R;1/3/2016 16:00;true;2;0;7;true;Caller 3864;Opened by  301;29/2/2016 15:17;Created by 129;29/2/2016 15:20;Updated by 507;Phone;Location 93;Category 24;Subcategory 164;Symptom 6;?;2 - Medium;2 - Medium;3 - Moderate;Group 23;?;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 121;1/3/2016 16:00;6/3/2016 17:00
