incident_id,alignment,numEvent
INC0025564,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0025565,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0025567,[S]N;[M]A;[L]W;[L]W;[L]W;[L]W;[L]W;[S]W;[S]R;[S]C;,9
INC0025568,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0025569,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0025571,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0025575,[S]N;[L]N;[S]A;[S]A;[L]W;[S]W;[S]R;[L]R;[S]C;,9
INC0025576,[S]N;[M]A;[S]W;[S]R;[S]C;,4
INC0025577,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0025578,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0025579,[S]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]W;[M]A;[L]W;[S]A;[S]R;[S]C;,12
INC0025580,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0025581,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0025582,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0025584,[L]N;[L]N;[S]N;[L]N;[M]A;[M]W;[S]R;[S]C;,6
INC0025585,[L]N;[L]N;[S]N;[M]A;[S]W;[L]W;[S]R;[S]C;,7
INC0025586,[L]N;[S]N;[M]A;[L]W;[L]W;[S]W;[S]R;[S]C;,7
INC0025587,[S]N;[L]N;[L]N;[L]N;[S]A;[S]A;[L]W;[S]W;[S]R;[S]C;,10
INC0025588,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0025589,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0025590,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0025591,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0025592,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0025593,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0025594,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0025595,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0025596,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0025597,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0025598,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0025599,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0025600,[M]N;[S]A;[S]A;[S]R;[S]C;,4
INC0025601,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0025602,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0025603,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0025604,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0025605,[M]N;[S]A;[S]A;[S]R;[S]C;,4
INC0025606,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0025607,[L]N;[S]N;[L]N;[M]A;[M]W;[S]R;[S]C;,5
INC0025608,[M]N;[S]A;[S]A;[S]R;[S]C;,4
INC0025609,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0025610,[M]N;[S]A;[S]A;[S]R;[S]C;,4
INC0025617,[S]N;[L]N;[L]N;[L]N;[M]A;[L]N;[S]W;[S]R;[S]C;,8
INC0025618,[S]N;[L]A;[L]A;[L]A;[L]A;[S]A;[S]A;[S]R;[S]C;,9
INC0025620,[L]N;[S]N;[L]N;[L]N;[S]A;[S]A;[S]R;[S]C;,8
INC0025622,[S]N;[L]N;[M]A;[L]N;[S]A;[S]R;[S]C;,6
INC0025624,[S]N;[M]A;[S]A;[S]R;[S]C;,4
INC0025625,[S]N;[L]N;[M]A;[L]N;[L]N;[L]N;[S]A;[S]R;[S]C;,8
INC0025626,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0025627,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0025628,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0025629,[S]N;[L]N;[M]A;[L]N;[L]N;[L]N;[L]N;[L]W;[S]W;[S]R;[S]C;,10
INC0025630,[L]N;[S]N;[M]A;[S]W;[S]R;[S]C;,5
INC0025632,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0025633,[S]N;[M]A;[S]A;[S]R;[S]C;,4
INC0025635,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0025636,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0025638,[L]N;[L]N;[S]N;[S]A;[S]A;[S]R;[S]C;,7
INC0025639,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0025641,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0025643,[L]N;[S]N;[S]A;[S]A;[S]R;[S]C;,6
INC0025644,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0025645,[L]N;[S]N;[L]N;[L]A;[L]A;[S]A;[S]A;[S]R;[S]C;,9
INC0025646,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0025647,[S]N;[M]A;[S]A;[S]R;[S]C;,4
INC0025648,[M]N;[S]A;[S]W;[S]R;[S]C;,4
INC0025649,[S]N;[M]A;[S]W;[L]W;[S]R;[S]C;,5
INC0025650,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0025651,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0025652,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0025654,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0025655,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0025656,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0025658,[L]N;[S]N;[S]A;[S]A;[S]R;[S]C;,6
INC0025660,[S]N;[M]A;[S]A;[S]R;[S]C;,4
INC0025663,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0025664,[L]N;[S]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[M]A;[M]W;[S]R;[S]C;,10
INC0025665,[S]N;[M]A;[S]A;[S]R;[S]C;,4
INC0025666,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0025667,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0025668,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0025669,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0025670,[M]N;[S]A;[S]A;[S]R;[S]C;,4
INC0025671,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0025673,[M]N;[L]A;[S]A;[S]A;[S]R;[S]C;,5
INC0025674,[L]N;[S]N;[L]N;[L]N;[L]N;[L]N;[L]W;[L]W;[L]A;[L]A;[S]A;[S]A;[L]W;[S]W;[S]R;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]R;[S]C;,23
INC0025675,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0025676,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0025677,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0025678,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0025679,[S]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]W;[L]A;[L]A;[L]A;[L]A;[S]A;[L]A;[S]A;[S]R;[S]C;,18
INC0025680,[L]N;[S]N;[L]N;[M]A;[M]W;[S]R;[S]C;,5
INC0025681,[M]N;[S]A;[S]A;[S]R;[S]C;,4
INC0025682,[S]N;[L]N;[L]N;[L]N;[L]N;[L]W;[L]W;[S]A;[S]A;[S]R;[S]C;,11
INC0025683,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0025685,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0025686,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0025687,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0025688,[L]N;[L]N;[S]N;[L]N;[M]A;[L]N;[L]N;[S]A;[S]R;[S]C;,9
INC0025689,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0025690,[S]N;[L]N;[M]A;[S]A;[S]R;[S]C;,5
INC0025691,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0025692,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0025693,[S]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]A;[L]A;[S]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[S]A;[S]R;[L]R;[S]C;,28
INC0025694,[L]N;[S]N;[L]A;[L]A;[L]A;[L]A;[S]A;[L]A;[S]A;[S]R;[S]C;,11
INC0025695,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0025696,[L]N;[S]N;[L]N;[L]N;[L]N;[L]N;[L]W;[L]W;[L]W;[L]W;[L]R;[S]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]W;[L]W;[L]A;[L]A;[L]A;[S]A;[S]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,33
INC0025697,[S]N;[L]N;[L]R;[L]A;[S]A;[S]A;[S]R;[S]C;,8
INC0025698,[S]N;[S]A;[L]A;[S]A;[S]W;[S]R;[S]C;,7
INC0025699,[M]N;[S]A;[S]A;[S]R;[S]C;,4
INC0025700,[S]N;[M]A;[S]A;[S]R;[S]C;,4
INC0025701,[S]N;[M]A;[S]W;[L]W;[L]W;[S]R;[S]C;,6
INC0025702,[S]N;[S]A;[S]A;[S]W;[S]R;[S]C;,6
INC0025704,[L]N;[L]N;[S]N;[S]A;[S]A;[S]R;[S]C;,7
INC0025705,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0025706,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0025708,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0025709,[S]N;[S]A;[L]A;[L]A;[S]A;[S]W;[L]W;[S]R;[S]C;,9
INC0025710,[L]N;[L]N;[S]N;[M]A;[S]W;[S]R;[S]C;,6
INC0025712,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0025713,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0025714,[S]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]A;[L]A;[S]A;[L]A;[L]A;[L]A;[L]A;[L]A;[S]A;[S]R;[S]C;,29
INC0025715,[S]N;[L]N;[M]A;[S]A;[S]R;[S]C;,5
INC0025716,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0025718,[S]N;[L]N;[M]A;[S]A;[S]R;[S]C;,5
INC0025719,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0025720,[S]N;[M]A;[S]A;[S]R;[S]C;,4
INC0025721,[M]N;[S]A;[S]A;[S]R;[S]C;,4
INC0025724,[S]N;[L]N;[M]A;[S]A;[S]R;[S]C;,5
INC0025725,[S]N;[L]N;[S]A;[S]A;[S]R;[L]R;[S]C;,7
INC0025726,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0025728,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0025729,[S]N;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[S]A;[S]A;[S]R;[S]C;,14
INC0025730,[M]N;[S]A;[S]A;[S]R;[S]C;,4
INC0025731,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0025733,[S]N;[L]N;[M]A;[L]N;[L]N;[L]N;[S]A;[S]R;[S]C;,8
INC0025734,[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[S]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]A;[L]R;[S]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[S]A;[L]A;[S]R;[S]C;,43
INC0025735,[S]N;[L]A;[L]A;[S]A;[S]A;[S]R;[S]C;,7
INC0025736,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0025737,[S]N;[L]N;[L]N;[S]A;[L]A;[L]A;[L]A;[S]A;[S]R;[S]C;,10
INC0025738,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0025739,[S]N;[S]A;[S]W;[S]R;[S]C;,5
INC0025740,[S]N;[S]A;[L]A;[L]A;[L]A;[S]A;[S]R;[S]C;,8
INC0025741,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0025742,[L]N;[S]N;[M]A;[S]W;[S]R;[S]C;,5
INC0025743,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0025744,[S]N;[S]A;[L]A;[L]A;[L]A;[S]A;[S]R;[S]C;,8
INC0025745,[S]N;[L]N;[S]A;[S]A;[L]W;[L]W;[L]W;[S]W;[S]R;[S]C;,10
INC0025747,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0025748,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0025751,[S]N;[M]A;[S]A;[S]R;[S]C;,4
INC0025754,[S]N;[S]A;[L]A;[L]A;[L]A;[S]A;[S]R;[S]C;,8
INC0025755,[M]N;[S]A;[S]A;[S]W;[S]R;[S]C;,5
INC0025757,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0025758,[L]N;[S]N;[S]A;[S]A;[S]R;[S]C;,6
INC0025759,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0025760,[L]N;[S]N;[L]N;[L]N;[L]N;[L]N;[L]N;[S]A;[S]A;[S]R;[S]C;,11
INC0025762,[L]N;[L]N;[S]N;[L]N;[M]A;[M]W;[S]R;[S]C;,6
INC0025763,[S]N;[S]A;[L]A;[S]A;[S]R;[S]C;,6
INC0025764,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0025765,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0025766,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0025767,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0025768,[S]N;[S]A;[S]W;[S]R;[S]C;,5
INC0025769,[S]N;[L]A;[L]A;[L]A;[L]A;[S]A;[S]A;[S]R;[S]C;,9
INC0025770,[S]N;[L]N;[M]A;[L]N;[S]A;[S]R;[S]C;,6
INC0025771,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0025772,[S]N;[S]A;[L]A;[S]A;[S]R;[S]C;,6
INC0025774,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0025775,[L]N;[L]N;[S]N;[L]N;[M]A;[L]W;[S]W;[L]W;[L]W;[L]W;[S]R;[S]C;,11
INC0025776,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0025777,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0025778,[L]N;[S]N;[S]A;[L]A;[L]A;[S]A;[S]R;[S]C;,8
INC0025779,[S]N;[L]A;[L]W;[L]W;[L]W;[L]W;[L]W;[L]A;[S]A;[L]A;[L]A;[L]A;[L]A;[S]A;[S]R;[S]C;,16
INC0025782,[S]N;[S]A;[L]A;[S]A;[S]R;[S]C;,6
INC0025783,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0025784,[S]N;[L]N;[L]A;[L]A;[L]A;[L]A;[S]A;[S]A;[S]R;[S]C;,10
INC0025785,[L]N;[L]N;[S]N;[L]N;[L]N;[L]N;[L]N;[L]W;[L]W;[L]W;[M]A;[S]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,20
INC0025786,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0025787,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0025788,[S]N;[L]N;[M]A;[S]A;[S]R;[S]C;,5
INC0025789,[L]N;[S]N;[S]A;[S]A;[S]R;[S]C;,6
INC0025790,[S]N;[L]A;[S]A;[S]A;[L]W;[L]W;[L]W;[S]W;[S]R;[S]C;,10
INC0025791,[M]N;[S]A;[S]A;[S]R;[S]C;,4
INC0025792,[L]N;[L]N;[L]N;[S]N;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[M]A;[S]W;[S]R;[S]C;,13
INC0025793,[S]N;[S]A;[S]A;[L]W;[S]W;[S]R;[S]C;,7
INC0025795,[S]N;[L]N;[L]N;[L]W;[L]W;[L]W;[L]W;[S]A;[S]A;[S]R;[S]C;,11
INC0025797,[S]N;[M]A;[S]A;[S]R;[S]C;,4
INC0025798,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0025800,[L]N;[S]N;[S]A;[S]A;[S]R;[S]C;,6
INC0025801,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0025803,[S]N;[L]N;[M]A;[L]N;[M]W;[L]N;[L]N;[S]R;[S]C;,7
INC0025804,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0025807,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0025809,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0025810,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0025811,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0025812,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0025813,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0025814,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0025816,[L]N;[L]N;[S]N;[L]N;[M]A;[M]W;[S]R;[S]C;,6
INC0025818,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0025819,[S]N;[S]A;[L]A;[L]A;[S]A;[L]W;[L]W;[S]W;[L]W;[L]W;[S]R;[S]C;,12
INC0025821,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0025823,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0025824,[S]N;[L]N;[L]A;[L]A;[L]A;[L]A;[S]A;[L]A;[S]A;[S]W;[S]R;[S]C;,12
INC0025825,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0025826,[L]N;[L]N;[S]N;[L]N;[M]A;[M]W;[S]R;[S]C;,6
INC0025827,[S]N;[M]A;[S]A;[S]R;[S]C;,4
INC0025828,[S]N;[M]A;[S]A;[S]R;[S]C;,4
INC0025830,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0025831,[S]N;[M]A;[S]A;[S]R;[S]C;,4
INC0025832,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0025834,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0025835,[M]N;[S]A;[S]A;[S]R;[S]C;,4
INC0025836,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0025837,[S]N;[L]N;[M]A;[S]A;[S]R;[S]C;,5
INC0025839,[M]N;[S]A;[S]W;[S]R;[S]C;,4
INC0025840,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0025842,[S]N;[L]N;[M]A;[S]A;[S]R;[S]C;,5
INC0025843,[M]N;[L]A;[S]A;[L]A;[S]A;[L]A;[L]A;[S]W;[S]R;[S]C;,9
INC0025844,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0025845,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0025846,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0025847,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0025848,[L]N;[S]N;[L]N;[L]A;[S]A;[S]A;[S]R;[S]C;,8
INC0025849,[S]N;[L]N;[M]A;[L]N;[S]A;[S]R;[S]C;,6
INC0025850,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0025851,[S]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]A;[L]A;[L]A;[S]A;[S]A;[L]W;[S]W;[L]A;[S]R;[S]C;,16
INC0025852,[M]N;[L]A;[S]A;[S]A;[S]R;[S]C;,5
INC0025853,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0025855,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0025857,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0025858,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0025859,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0025861,[M]N;[L]A;[S]A;[S]A;[S]R;[S]C;,5
INC0025862,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0025863,[L]N;[S]N;[S]A;[S]A;[S]R;[S]C;,6
INC0025864,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0025866,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0025867,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0025868,[M]N;[S]A;[L]A;[S]A;[S]W;[S]R;[S]C;,6
INC0025869,[L]N;[L]N;[S]N;[L]N;[L]A;[L]A;[S]A;[S]A;[S]R;[S]C;,10
INC0025870,[S]N;[L]A;[L]A;[L]W;[L]W;[S]A;[S]A;[S]W;[L]A;[S]R;[S]C;,11
INC0025871,[M]N;[S]A;[S]A;[S]W;[S]R;[S]C;,5
INC0025875,[S]N;[L]N;[L]N;[L]A;[L]A;[L]A;[S]A;[S]A;[L]A;[S]R;[S]C;,11
INC0025876,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0025877,[L]N;[S]N;[L]N;[L]N;[M]A;[S]W;[L]W;[S]R;[S]C;,8
INC0025878,[S]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[S]A;[L]A;[L]A;[S]A;[S]R;[S]C;,14
INC0025880,[S]N;[L]N;[S]A;[S]A;[L]W;[L]W;[L]W;[S]W;[S]R;[S]C;,10
INC0025881,[L]N;[S]N;[L]N;[M]A;[L]N;[M]W;[L]N;[L]N;[L]N;[L]N;[L]N;[S]R;[S]C;,11
INC0025882,[S]N;[L]N;[L]N;[L]N;[S]A;[L]A;[S]A;[S]R;[S]C;,9
INC0025883,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0025884,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0025885,[L]N;[S]N;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[S]A;[S]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]W;[S]W;[S]R;[S]C;,22
INC0025886,[S]N;[M]A;[S]A;[S]R;[S]C;,4
INC0025888,[S]N;[L]N;[L]A;[L]A;[L]A;[L]A;[S]A;[S]A;[S]R;[S]C;,10
INC0025890,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0025892,[L]N;[S]N;[L]N;[M]A;[L]N;[L]N;[L]N;[L]N;[L]N;[L]W;[S]W;[L]W;[S]R;[S]C;,13
INC0025893,[M]N;[S]A;[S]A;[S]R;[S]C;,4
INC0025894,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0025896,[L]N;[S]N;[L]N;[L]A;[L]A;[S]A;[S]A;[S]R;[S]C;,9
INC0025897,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0025898,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0025899,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0025900,[S]N;[L]N;[L]R;[L]A;[L]A;[S]A;[S]A;[S]R;[S]C;,9
INC0025901,[L]N;[S]N;[S]A;[S]A;[S]R;[S]C;,6
INC0025903,[L]N;[L]N;[S]N;[L]N;[M]A;[M]W;[S]R;[S]C;,6
INC0025904,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0025905,[S]N;[L]W;[L]W;[L]W;[L]W;[M]A;[L]W;[S]A;[S]R;[S]C;,9
INC0025907,[L]N;[S]N;[L]N;[M]A;[M]W;[S]R;[S]C;,5
INC0025910,[L]N;[L]N;[S]N;[M]A;[S]W;[L]W;[S]R;[S]C;,7
INC0025911,[S]N;[L]A;[S]A;[S]A;[S]W;[L]W;[L]W;[S]R;[S]C;,9
INC0025914,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0025916,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0025917,[S]N;[L]N;[M]A;[L]N;[L]N;[L]N;[S]A;[S]R;[S]C;,8
INC0025918,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0025919,[S]N;[M]A;[S]W;[L]W;[S]R;[S]C;,5
INC0025920,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0025921,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0025922,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0025923,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0025924,[L]N;[S]N;[L]N;[L]N;[S]A;[S]A;[S]R;[S]C;,8
INC0025925,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0025926,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0025927,[S]N;[L]N;[M]A;[S]A;[S]R;[S]C;,5
INC0025928,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0025929,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0025931,[L]N;[L]N;[S]N;[M]A;[S]W;[L]W;[S]R;[S]C;,7
INC0025932,[S]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]A;[L]A;[S]A;[S]A;[S]R;[S]C;,12
INC0025933,[L]N;[S]N;[L]N;[L]N;[S]A;[S]A;[S]R;[S]C;,8
INC0025935,[L]N;[L]N;[S]N;[L]N;[M]A;[M]W;[S]R;[S]C;,6
INC0025936,[M]N;[L]A;[L]A;[S]A;[S]A;[S]R;[S]C;,6
INC0025938,[L]N;[L]N;[S]N;[M]A;[S]W;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,10
INC0025939,[S]N;[S]A;[S]A;[L]W;[S]W;[S]R;[S]C;,7
INC0025940,[S]N;[S]A;[S]A;[L]W;[S]W;[S]R;[S]C;,7
INC0025942,[S]N;[S]A;[S]A;[L]W;[L]W;[S]W;[L]A;[L]A;[L]A;[S]R;[S]C;,11
INC0025943,[L]N;[S]N;[L]N;[M]A;[M]W;[S]R;[S]C;,5
INC0025945,[L]N;[L]N;[L]N;[L]N;[S]N;[L]A;[S]A;[S]A;[S]R;[S]C;,10
INC0025946,[S]N;[L]A;[L]A;[S]A;[L]A;[S]A;[L]A;[L]A;[L]A;[S]R;[S]C;,11
INC0025948,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0025952,[M]N;[S]A;[S]A;[S]R;[S]C;,4
INC0025953,[M]N;[S]A;[L]A;[L]A;[S]A;[L]A;[S]R;[S]C;,7
INC0025954,[S]N;[S]A;[L]A;[S]A;[S]R;[S]C;,6
INC0025955,[L]N;[L]N;[S]N;[L]N;[M]A;[M]W;[S]R;[S]C;,6
INC0025956,[S]N;[L]N;[M]A;[S]A;[S]R;[S]C;,5
INC0025957,[L]N;[L]N;[S]N;[L]N;[M]A;[L]N;[L]N;[S]W;[L]W;[L]R;[S]R;[S]C;,11
INC0025958,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0025960,[S]N;[M]A;[S]W;[L]W;[S]R;[S]C;,5
INC0025961,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0025963,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0025964,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0025966,[S]N;[M]A;[S]A;[S]R;[S]C;,4
INC0025969,[S]N;[M]A;[S]A;[S]R;[S]C;,4
INC0025970,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0025971,[S]N;[L]A;[S]A;[L]A;[S]A;[S]W;[S]R;[S]C;,8
INC0025972,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0025974,[L]N;[S]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[M]A;[S]A;[S]R;[S]C;,13
