incident_id,impact,urgency,priority,category,openTs,closeTs,reassignment,reopen,updates
INC0003643,2 - Medium,2 - Medium,3 - Moderate,Category 26,7/3/2016 14:37,24/3/2016 18:59,1,0,11
INC0003645,2 - Medium,2 - Medium,3 - Moderate,Category 45,7/3/2016 14:39,24/3/2016 18:50,0,0,6
INC0003647,2 - Medium,2 - Medium,3 - Moderate,Category 61,7/3/2016 14:42,9/4/2016 08:59,2,0,15
INC0003648,2 - Medium,2 - Medium,3 - Moderate,Category 40,7/3/2016 14:42,24/3/2016 18:50,1,0,9
INC0003649,2 - Medium,2 - Medium,3 - Moderate,Category 26,7/3/2016 14:42,24/3/2016 18:50,3,0,5
INC0003650,2 - Medium,2 - Medium,3 - Moderate,Category 26,7/3/2016 14:43,24/3/2016 18:41,1,0,4
INC0003651,2 - Medium,2 - Medium,3 - Moderate,Category 32,7/3/2016 14:43,2/4/2016 11:59,4,0,21
INC0003653,2 - Medium,2 - Medium,3 - Moderate,Category 26,7/3/2016 14:45,23/5/2016 11:07,0,0,5
INC0003654,2 - Medium,2 - Medium,3 - Moderate,Category 26,7/3/2016 14:47,24/3/2016 18:41,1,0,3
INC0003655,2 - Medium,2 - Medium,3 - Moderate,Category 26,7/3/2016 14:47,24/3/2016 18:41,1,0,3
INC0003656,2 - Medium,2 - Medium,3 - Moderate,Category 26,7/3/2016 14:48,24/3/2016 18:41,1,0,4
INC0003657,2 - Medium,2 - Medium,3 - Moderate,Category 26,7/3/2016 14:48,24/3/2016 18:59,2,0,12
INC0003658,2 - Medium,2 - Medium,3 - Moderate,Category 26,7/3/2016 14:51,31/3/2016 16:59,13,0,29
INC0003659,2 - Medium,2 - Medium,3 - Moderate,Category 42,7/3/2016 14:51,24/3/2016 18:41,0,0,4
INC0003660,2 - Medium,2 - Medium,3 - Moderate,Category 45,7/3/2016 14:52,24/3/2016 18:41,1,0,4
INC0003662,2 - Medium,2 - Medium,3 - Moderate,Category 40,7/3/2016 14:53,29/3/2016 16:59,2,0,10
INC0003663,2 - Medium,2 - Medium,3 - Moderate,Category 53,7/3/2016 14:55,17/4/2016 10:07,0,1,22
INC0003664,2 - Medium,2 - Medium,3 - Moderate,Category 26,7/3/2016 14:55,24/3/2016 18:50,1,0,3
INC0003665,2 - Medium,2 - Medium,3 - Moderate,Category 23,7/3/2016 14:55,24/3/2016 18:41,1,0,6
INC0003666,2 - Medium,2 - Medium,3 - Moderate,Category 26,7/3/2016 14:56,28/3/2016 16:59,6,0,14
INC0003667,2 - Medium,2 - Medium,3 - Moderate,Category 61,7/3/2016 14:56,24/3/2016 18:59,9,0,14
INC0003668,2 - Medium,2 - Medium,3 - Moderate,Category 45,7/3/2016 14:58,24/3/2016 18:41,1,0,5
INC0003669,2 - Medium,2 - Medium,3 - Moderate,Category 40,7/3/2016 14:58,24/3/2016 18:50,1,0,5
INC0003670,2 - Medium,2 - Medium,3 - Moderate,Category 45,7/3/2016 14:59,27/3/2016 02:59,1,0,13
INC0003671,2 - Medium,2 - Medium,3 - Moderate,Category 26,7/3/2016 14:59,24/3/2016 18:59,1,0,10
INC0003672,2 - Medium,2 - Medium,3 - Moderate,Category 45,7/3/2016 14:59,27/3/2016 11:59,4,0,14
INC0003673,2 - Medium,2 - Medium,3 - Moderate,Category 26,7/3/2016 15:01,24/3/2016 18:59,2,0,16
INC0003674,2 - Medium,1 - High,2 - High,Category 26,7/3/2016 15:01,24/3/2016 18:50,0,0,4
INC0003675,2 - Medium,2 - Medium,3 - Moderate,Category 45,7/3/2016 15:01,24/3/2016 18:41,0,0,4
INC0003676,2 - Medium,2 - Medium,3 - Moderate,Category 45,7/3/2016 15:03,24/3/2016 18:41,1,0,6
INC0003677,2 - Medium,2 - Medium,3 - Moderate,Category 45,7/3/2016 15:03,24/3/2016 18:41,0,0,1
INC0003679,2 - Medium,2 - Medium,3 - Moderate,Category 13,7/3/2016 15:03,24/3/2016 18:41,0,0,3
INC0003680,2 - Medium,2 - Medium,3 - Moderate,Category 37,7/3/2016 15:05,24/3/2016 18:59,2,0,10
INC0003681,2 - Medium,2 - Medium,3 - Moderate,Category 45,7/3/2016 15:05,24/3/2016 18:41,0,0,2
INC0003682,2 - Medium,2 - Medium,3 - Moderate,Category 45,7/3/2016 15:08,24/3/2016 18:50,0,0,4
INC0003683,2 - Medium,2 - Medium,3 - Moderate,Category 42,7/3/2016 15:09,24/3/2016 18:59,2,0,9
INC0003684,2 - Medium,2 - Medium,3 - Moderate,Category 26,7/3/2016 15:09,24/3/2016 18:41,0,0,2
INC0003685,2 - Medium,2 - Medium,3 - Moderate,Category 46,7/3/2016 15:10,24/3/2016 18:50,1,0,7
INC0003686,2 - Medium,2 - Medium,3 - Moderate,Category 45,7/3/2016 15:10,24/3/2016 18:50,1,0,12
INC0003687,2 - Medium,2 - Medium,3 - Moderate,Category 23,7/3/2016 15:11,29/3/2016 10:59,1,0,13
INC0003688,2 - Medium,2 - Medium,3 - Moderate,Category 26,7/3/2016 15:12,24/3/2016 18:41,2,0,6
INC0003689,1 - High,2 - Medium,2 - High,Category 17,7/3/2016 15:12,24/3/2016 18:41,0,0,3
INC0003690,2 - Medium,2 - Medium,3 - Moderate,Category 9,7/3/2016 15:14,6/4/2016 15:59,3,0,14
INC0003691,2 - Medium,2 - Medium,3 - Moderate,Category 45,7/3/2016 15:14,24/3/2016 18:59,1,0,5
INC0003692,2 - Medium,2 - Medium,3 - Moderate,Category 40,7/3/2016 15:14,23/4/2016 10:07,1,0,17
INC0003693,2 - Medium,2 - Medium,3 - Moderate,Category 26,7/3/2016 15:14,24/3/2016 18:50,3,0,6
INC0003694,2 - Medium,2 - Medium,3 - Moderate,Category 26,7/3/2016 15:15,24/3/2016 18:50,1,0,4
INC0003696,2 - Medium,2 - Medium,3 - Moderate,Category 45,7/3/2016 15:16,24/3/2016 18:50,0,0,4
INC0003697,2 - Medium,2 - Medium,3 - Moderate,Category 63,7/3/2016 15:17,24/3/2016 18:59,8,0,16
INC0003700,2 - Medium,2 - Medium,3 - Moderate,Category 42,7/3/2016 15:19,24/3/2016 18:41,2,0,6
INC0003701,2 - Medium,2 - Medium,3 - Moderate,Category 37,7/3/2016 15:20,27/3/2016 15:59,4,0,14
INC0003702,2 - Medium,2 - Medium,3 - Moderate,Category 32,7/3/2016 15:20,24/3/2016 18:41,0,0,1
INC0003703,2 - Medium,2 - Medium,3 - Moderate,Category 32,7/3/2016 15:23,27/3/2016 11:59,2,0,15
INC0003704,2 - Medium,2 - Medium,3 - Moderate,Category 46,7/3/2016 15:23,24/3/2016 18:59,1,0,8
INC0003705,2 - Medium,2 - Medium,3 - Moderate,Category 45,7/3/2016 15:24,24/3/2016 18:41,2,0,11
INC0003706,2 - Medium,2 - Medium,3 - Moderate,Category 42,7/3/2016 15:24,24/3/2016 18:59,0,0,9
INC0003707,2 - Medium,2 - Medium,3 - Moderate,Category 45,7/3/2016 15:25,26/3/2016 15:59,1,0,8
INC0003708,2 - Medium,2 - Medium,3 - Moderate,Category 26,7/3/2016 15:25,24/3/2016 18:50,3,0,8
INC0003709,2 - Medium,2 - Medium,3 - Moderate,Category 26,7/3/2016 15:27,24/3/2016 18:41,0,0,3
INC0003710,2 - Medium,2 - Medium,3 - Moderate,Category 40,7/3/2016 15:27,24/3/2016 18:41,1,0,4
INC0003711,2 - Medium,2 - Medium,3 - Moderate,Category 45,7/3/2016 15:28,24/3/2016 18:41,1,0,4
INC0003712,2 - Medium,2 - Medium,3 - Moderate,Category 32,7/3/2016 15:28,24/3/2016 18:50,2,0,8
INC0003713,2 - Medium,2 - Medium,3 - Moderate,Category 40,7/3/2016 15:29,24/3/2016 18:41,1,0,7
INC0003714,2 - Medium,2 - Medium,3 - Moderate,Category 53,7/3/2016 15:33,24/3/2016 18:41,3,0,8
INC0003715,2 - Medium,2 - Medium,3 - Moderate,Category 9,7/3/2016 15:35,3/4/2016 11:59,7,0,26
INC0003716,2 - Medium,2 - Medium,3 - Moderate,Category 47,7/3/2016 15:36,28/3/2016 14:59,3,0,12
INC0003717,2 - Medium,2 - Medium,3 - Moderate,Category 53,7/3/2016 15:36,24/3/2016 18:50,0,0,6
INC0003718,2 - Medium,2 - Medium,3 - Moderate,Category 40,7/3/2016 15:37,24/3/2016 18:50,2,0,5
INC0003719,2 - Medium,2 - Medium,3 - Moderate,Category 61,7/3/2016 15:37,24/3/2016 18:50,1,0,4
INC0003720,2 - Medium,2 - Medium,3 - Moderate,Category 53,7/3/2016 15:40,24/3/2016 18:41,1,0,5
INC0003721,2 - Medium,2 - Medium,3 - Moderate,Category 26,7/3/2016 15:40,24/3/2016 18:59,3,0,8
INC0003722,2 - Medium,2 - Medium,3 - Moderate,Category 23,7/3/2016 15:42,24/3/2016 18:41,0,0,3
INC0003724,2 - Medium,2 - Medium,3 - Moderate,Category 40,7/3/2016 15:43,24/3/2016 18:50,6,0,9
INC0003725,2 - Medium,2 - Medium,3 - Moderate,Category 32,7/3/2016 15:44,24/3/2016 18:41,0,0,5
INC0003727,3 - Low,2 - Medium,4 - Low,Category 45,7/3/2016 15:45,24/3/2016 18:50,0,0,9
INC0003728,2 - Medium,2 - Medium,3 - Moderate,Category 26,7/3/2016 15:45,27/3/2016 11:59,1,0,13
INC0003730,2 - Medium,2 - Medium,3 - Moderate,Category 53,7/3/2016 15:46,24/3/2016 18:41,1,0,7
INC0003731,1 - High,1 - High,1 - Critical,Category 55,7/3/2016 15:46,13/3/2016 16:00,3,0,16
INC0003732,2 - Medium,2 - Medium,3 - Moderate,Category 9,7/3/2016 15:46,11/4/2016 13:59,4,0,24
INC0003735,2 - Medium,2 - Medium,3 - Moderate,Category 40,7/3/2016 15:49,31/3/2016 13:59,2,0,21
INC0003736,2 - Medium,2 - Medium,3 - Moderate,Category 26,7/3/2016 15:51,24/3/2016 18:50,2,0,4
INC0003737,2 - Medium,2 - Medium,3 - Moderate,Category 23,7/3/2016 15:51,27/3/2016 11:59,1,0,12
INC0003741,2 - Medium,2 - Medium,3 - Moderate,Category 26,7/3/2016 15:55,24/3/2016 18:59,1,0,11
INC0003745,2 - Medium,2 - Medium,3 - Moderate,Category 46,7/3/2016 16:00,11/5/2016 11:07,2,0,32
INC0003749,2 - Medium,2 - Medium,3 - Moderate,Category 28,7/3/2016 16:05,27/3/2016 11:59,1,0,7
INC0003750,2 - Medium,2 - Medium,3 - Moderate,Category 45,7/3/2016 16:11,24/3/2016 18:41,1,0,4
INC0003751,2 - Medium,2 - Medium,3 - Moderate,Category 45,7/3/2016 16:15,6/4/2016 14:59,0,0,12
INC0003765,2 - Medium,2 - Medium,3 - Moderate,Category 53,7/3/2016 16:36,24/3/2016 18:41,0,0,2
INC0003766,2 - Medium,2 - Medium,3 - Moderate,Category 26,7/3/2016 16:40,24/3/2016 18:50,1,0,3
INC0003768,2 - Medium,2 - Medium,3 - Moderate,Category 42,7/3/2016 16:47,24/3/2016 18:41,0,0,2
INC0003769,2 - Medium,2 - Medium,3 - Moderate,Category 42,7/3/2016 16:48,24/3/2016 18:41,0,0,2
INC0003773,2 - Medium,2 - Medium,3 - Moderate,Category 40,7/3/2016 16:49,24/3/2016 18:41,1,0,11
INC0003774,2 - Medium,2 - Medium,3 - Moderate,Category 9,7/3/2016 16:49,24/3/2016 18:50,3,0,7
INC0003776,2 - Medium,2 - Medium,3 - Moderate,Category 24,7/3/2016 16:51,24/3/2016 18:59,3,0,10
INC0003780,2 - Medium,2 - Medium,3 - Moderate,Category 40,7/3/2016 16:56,25/4/2016 10:07,3,0,20
INC0003781,2 - Medium,2 - Medium,3 - Moderate,Category 43,7/3/2016 16:57,24/3/2016 18:41,0,0,5
INC0003782,2 - Medium,2 - Medium,3 - Moderate,Category 26,7/3/2016 16:57,27/3/2016 11:59,1,0,13
INC0003784,2 - Medium,2 - Medium,3 - Moderate,Category 42,7/3/2016 16:58,24/3/2016 18:41,0,0,2
INC0003785,2 - Medium,2 - Medium,3 - Moderate,Category 37,7/3/2016 17:01,24/3/2016 18:50,1,0,7
INC0003786,2 - Medium,2 - Medium,3 - Moderate,Category 26,7/3/2016 17:01,24/3/2016 18:50,3,0,6
INC0003788,2 - Medium,2 - Medium,3 - Moderate,Category 24,7/3/2016 17:03,4/4/2016 14:59,7,0,21
INC0003789,2 - Medium,2 - Medium,3 - Moderate,Category 37,7/3/2016 17:06,24/3/2016 18:50,1,0,6
INC0003790,2 - Medium,2 - Medium,3 - Moderate,Category 26,7/3/2016 17:07,24/3/2016 18:59,1,0,11
INC0003791,2 - Medium,2 - Medium,3 - Moderate,Category 20,7/3/2016 17:09,24/3/2016 18:50,1,0,4
INC0003792,2 - Medium,2 - Medium,3 - Moderate,Category 42,7/3/2016 17:09,24/3/2016 18:59,5,0,11
INC0003795,2 - Medium,2 - Medium,3 - Moderate,Category 23,7/3/2016 17:13,24/3/2016 18:59,4,0,14
INC0003796,2 - Medium,2 - Medium,3 - Moderate,Category 45,7/3/2016 17:15,24/3/2016 18:50,0,0,5
INC0003797,2 - Medium,2 - Medium,3 - Moderate,Category 23,7/3/2016 17:16,27/3/2016 01:59,7,0,18
INC0003798,2 - Medium,2 - Medium,3 - Moderate,Category 45,7/3/2016 17:16,4/4/2016 15:59,6,0,17
INC0003799,2 - Medium,2 - Medium,3 - Moderate,Category 32,7/3/2016 17:17,24/3/2016 18:59,2,0,10
INC0003802,2 - Medium,2 - Medium,3 - Moderate,Category 43,7/3/2016 17:22,24/3/2016 18:41,3,0,9
INC0003803,2 - Medium,2 - Medium,3 - Moderate,Category 42,7/3/2016 17:22,24/3/2016 18:41,0,0,4
INC0003804,2 - Medium,2 - Medium,3 - Moderate,Category 37,7/3/2016 17:26,24/3/2016 18:41,1,0,5
INC0003805,2 - Medium,2 - Medium,3 - Moderate,Category 26,7/3/2016 17:28,27/3/2016 11:59,1,0,13
INC0003806,2 - Medium,2 - Medium,3 - Moderate,Category 26,7/3/2016 17:35,24/3/2016 18:41,0,0,3
INC0003808,2 - Medium,2 - Medium,3 - Moderate,Category 26,7/3/2016 17:48,26/3/2016 10:59,2,0,11
INC0003809,2 - Medium,2 - Medium,3 - Moderate,Category 26,7/3/2016 17:51,23/5/2016 11:07,0,0,4
INC0003810,2 - Medium,2 - Medium,3 - Moderate,Category 23,7/3/2016 17:51,24/3/2016 18:41,0,0,6
INC0003812,2 - Medium,2 - Medium,3 - Moderate,Category 23,7/3/2016 17:56,24/3/2016 18:59,0,0,10
INC0003813,2 - Medium,2 - Medium,3 - Moderate,Category 37,7/3/2016 17:57,24/3/2016 18:50,3,0,7
INC0003815,2 - Medium,2 - Medium,3 - Moderate,Category 53,7/3/2016 18:03,24/3/2016 18:41,1,0,3
INC0003816,2 - Medium,2 - Medium,3 - Moderate,Category 37,7/3/2016 18:06,28/3/2016 15:59,3,0,11
INC0003817,2 - Medium,2 - Medium,3 - Moderate,Category 26,7/3/2016 18:07,27/3/2016 13:59,2,0,12
INC0003819,2 - Medium,2 - Medium,3 - Moderate,Category 42,7/3/2016 18:31,16/4/2016 16:07,1,0,16
INC0003820,2 - Medium,2 - Medium,3 - Moderate,Category 37,7/3/2016 18:38,24/3/2016 18:41,1,0,3
INC0003822,2 - Medium,2 - Medium,3 - Moderate,Category 53,7/3/2016 18:46,24/3/2016 18:50,5,0,18
INC0003824,2 - Medium,2 - Medium,3 - Moderate,Category 20,7/3/2016 18:55,24/3/2016 18:59,3,0,12
INC0003825,2 - Medium,2 - Medium,3 - Moderate,Category 44,7/3/2016 19:13,24/3/2016 18:50,0,0,5
INC0003826,2 - Medium,2 - Medium,3 - Moderate,Category 55,7/3/2016 19:27,24/3/2016 18:41,1,0,3
INC0003832,2 - Medium,2 - Medium,3 - Moderate,Category 55,7/3/2016 20:11,24/3/2016 18:59,3,0,10
INC0003833,2 - Medium,2 - Medium,3 - Moderate,Category 26,7/3/2016 20:11,23/5/2016 11:07,2,0,4
INC0003835,2 - Medium,2 - Medium,3 - Moderate,Category 53,7/3/2016 21:05,24/3/2016 18:41,1,0,6
INC0003836,2 - Medium,2 - Medium,3 - Moderate,Category 53,7/3/2016 21:16,24/3/2016 18:59,1,0,8
INC0003837,2 - Medium,2 - Medium,3 - Moderate,Category 20,7/3/2016 21:42,24/3/2016 18:50,3,0,6
INC0003838,2 - Medium,2 - Medium,3 - Moderate,Category 42,7/3/2016 21:45,24/3/2016 18:41,0,0,2
INC0003839,2 - Medium,2 - Medium,3 - Moderate,Category 42,7/3/2016 21:58,24/3/2016 18:41,1,0,3
INC0003841,2 - Medium,2 - Medium,3 - Moderate,Category 37,7/3/2016 22:49,27/3/2016 13:59,1,0,12
INC0003842,2 - Medium,2 - Medium,3 - Moderate,Category 45,7/3/2016 23:02,28/3/2016 15:59,3,0,10
INC0003844,2 - Medium,2 - Medium,3 - Moderate,Category 26,7/3/2016 23:28,24/3/2016 18:59,4,1,10
INC0003845,2 - Medium,2 - Medium,3 - Moderate,Category 26,7/3/2016 23:43,26/3/2016 09:59,0,0,7
INC0003847,2 - Medium,2 - Medium,3 - Moderate,Category 26,8/3/2016 00:13,24/3/2016 18:41,0,0,2
INC0003848,2 - Medium,2 - Medium,3 - Moderate,Category 45,8/3/2016 00:23,24/3/2016 18:41,0,0,2
INC0003849,2 - Medium,2 - Medium,3 - Moderate,Category 42,8/3/2016 00:26,24/3/2016 18:41,0,0,3
INC0003851,2 - Medium,2 - Medium,3 - Moderate,Category 45,8/3/2016 00:33,24/3/2016 18:41,0,0,2
INC0003852,2 - Medium,2 - Medium,3 - Moderate,Category 32,8/3/2016 00:33,24/3/2016 18:41,0,0,3
INC0003853,2 - Medium,2 - Medium,3 - Moderate,Category 32,8/3/2016 00:38,24/3/2016 18:41,0,0,2
INC0003854,2 - Medium,2 - Medium,3 - Moderate,Category 45,8/3/2016 00:41,24/3/2016 18:41,0,0,2
INC0003856,2 - Medium,2 - Medium,3 - Moderate,Category 32,8/3/2016 00:51,24/3/2016 18:41,0,0,2
INC0003857,2 - Medium,2 - Medium,3 - Moderate,Category 53,8/3/2016 00:52,24/3/2016 18:41,0,0,8
INC0003858,2 - Medium,2 - Medium,3 - Moderate,Category 53,8/3/2016 00:55,24/3/2016 18:41,0,0,3
INC0003859,2 - Medium,2 - Medium,3 - Moderate,Category 37,8/3/2016 00:55,24/3/2016 18:41,0,0,4
INC0003861,2 - Medium,2 - Medium,3 - Moderate,Category 40,8/3/2016 01:16,24/3/2016 18:41,0,0,4
INC0003863,2 - Medium,2 - Medium,3 - Moderate,Category 32,8/3/2016 02:26,24/3/2016 18:41,0,0,1
INC0003864,2 - Medium,2 - Medium,3 - Moderate,Category 51,8/3/2016 02:43,24/3/2016 18:41,0,0,2
INC0003866,2 - Medium,2 - Medium,3 - Moderate,Category 45,8/3/2016 03:15,24/3/2016 18:41,0,0,3
INC0003867,2 - Medium,2 - Medium,3 - Moderate,Category 55,8/3/2016 03:21,24/3/2016 18:41,1,0,3
INC0003868,2 - Medium,2 - Medium,3 - Moderate,Category 26,8/3/2016 03:31,24/3/2016 18:50,3,0,7
INC0003869,2 - Medium,2 - Medium,3 - Moderate,Category 55,8/3/2016 03:32,24/3/2016 18:41,1,0,4
INC0003870,2 - Medium,2 - Medium,3 - Moderate,Category 55,8/3/2016 03:34,24/3/2016 18:41,1,0,4
INC0003871,2 - Medium,2 - Medium,3 - Moderate,Category 23,8/3/2016 03:35,24/3/2016 18:41,0,0,2
INC0003873,2 - Medium,2 - Medium,3 - Moderate,Category 55,8/3/2016 03:42,24/3/2016 18:41,1,0,6
INC0003874,2 - Medium,2 - Medium,3 - Moderate,Category 55,8/3/2016 03:46,24/3/2016 18:41,1,0,4
INC0003875,2 - Medium,2 - Medium,3 - Moderate,Category 55,8/3/2016 03:51,24/3/2016 18:41,3,0,11
INC0003876,2 - Medium,2 - Medium,3 - Moderate,Category 37,8/3/2016 04:04,28/3/2016 15:59,3,0,11
INC0003878,2 - Medium,2 - Medium,3 - Moderate,Category 55,8/3/2016 04:53,24/3/2016 18:41,1,0,4
INC0003881,2 - Medium,2 - Medium,3 - Moderate,Category 55,8/3/2016 05:16,24/3/2016 18:41,0,0,4
INC0003883,2 - Medium,2 - Medium,3 - Moderate,Category 46,8/3/2016 05:18,26/3/2016 12:59,3,0,15
INC0003884,2 - Medium,2 - Medium,3 - Moderate,Category 45,8/3/2016 05:45,24/3/2016 18:41,0,0,4
INC0003886,2 - Medium,2 - Medium,3 - Moderate,Category 45,8/3/2016 06:10,24/3/2016 18:41,5,0,22
INC0003887,2 - Medium,2 - Medium,3 - Moderate,Category 45,8/3/2016 06:21,24/3/2016 18:41,0,0,1
INC0003888,2 - Medium,2 - Medium,3 - Moderate,Category 45,8/3/2016 06:49,24/3/2016 18:41,0,0,1
INC0003889,2 - Medium,2 - Medium,3 - Moderate,Category 26,8/3/2016 07:05,8/3/2016 10:51,0,0,2
INC0003890,2 - Medium,2 - Medium,3 - Moderate,Category 24,8/3/2016 07:30,24/3/2016 18:41,0,0,5
INC0003891,2 - Medium,2 - Medium,3 - Moderate,Category 26,8/3/2016 07:33,8/3/2016 10:52,0,0,2
INC0003892,2 - Medium,2 - Medium,3 - Moderate,Category 13,8/3/2016 07:34,24/3/2016 18:59,3,0,11
INC0003893,2 - Medium,2 - Medium,3 - Moderate,Category 13,8/3/2016 07:39,26/3/2016 11:59,7,0,15
INC0003894,1 - High,2 - Medium,2 - High,Category 23,8/3/2016 07:40,24/3/2016 18:59,0,0,5
INC0003895,2 - Medium,2 - Medium,3 - Moderate,Category 32,8/3/2016 07:45,24/3/2016 18:41,0,0,2
INC0003897,2 - Medium,2 - Medium,3 - Moderate,Category 26,8/3/2016 07:51,24/3/2016 18:50,3,0,7
INC0003898,2 - Medium,2 - Medium,3 - Moderate,Category 23,8/3/2016 07:53,24/3/2016 18:59,2,0,6
INC0003901,2 - Medium,2 - Medium,3 - Moderate,Category 23,8/3/2016 07:57,24/3/2016 18:41,0,0,5
INC0003902,2 - Medium,2 - Medium,3 - Moderate,Category 37,8/3/2016 07:57,28/3/2016 15:59,3,0,9
INC0003903,2 - Medium,2 - Medium,3 - Moderate,Category 32,8/3/2016 08:03,24/3/2016 18:59,1,0,9
INC0003904,2 - Medium,2 - Medium,3 - Moderate,Category 24,8/3/2016 08:05,24/3/2016 18:59,2,0,15
INC0003905,2 - Medium,2 - Medium,3 - Moderate,Category 45,8/3/2016 08:05,24/3/2016 18:41,0,0,2
INC0003906,2 - Medium,2 - Medium,3 - Moderate,Category 40,8/3/2016 08:06,24/3/2016 18:41,1,0,5
INC0003907,2 - Medium,2 - Medium,3 - Moderate,Category 26,8/3/2016 08:06,24/3/2016 18:50,3,0,7
INC0003908,3 - Low,3 - Low,4 - Low,Category 53,8/3/2016 08:06,27/3/2016 15:59,2,0,11
INC0003909,2 - Medium,2 - Medium,3 - Moderate,Category 53,8/3/2016 08:07,23/5/2016 11:07,0,0,3
INC0003910,2 - Medium,2 - Medium,3 - Moderate,Category 40,8/3/2016 08:09,26/3/2016 17:59,1,0,10
INC0003912,2 - Medium,2 - Medium,3 - Moderate,Category 42,8/3/2016 08:11,24/3/2016 18:50,0,0,5
INC0003913,2 - Medium,2 - Medium,3 - Moderate,Category 45,8/3/2016 08:11,24/3/2016 18:59,2,0,8
INC0003914,2 - Medium,2 - Medium,3 - Moderate,Category 55,8/3/2016 08:12,24/3/2016 18:50,1,0,7
INC0003915,2 - Medium,2 - Medium,3 - Moderate,Category 26,8/3/2016 08:12,24/3/2016 18:50,3,0,6
INC0003916,2 - Medium,2 - Medium,3 - Moderate,Category 26,8/3/2016 08:13,8/3/2016 12:31,0,0,2
INC0003918,2 - Medium,2 - Medium,3 - Moderate,Category 55,8/3/2016 08:16,24/3/2016 18:50,2,0,6
INC0003919,3 - Low,3 - Low,4 - Low,Category 45,8/3/2016 08:17,24/3/2016 18:41,2,0,7
INC0003920,2 - Medium,2 - Medium,3 - Moderate,Category 40,8/3/2016 08:18,24/3/2016 18:50,2,0,7
INC0003921,2 - Medium,2 - Medium,3 - Moderate,Category 53,8/3/2016 08:18,28/3/2016 15:59,0,0,11
INC0003923,2 - Medium,2 - Medium,3 - Moderate,Category 45,8/3/2016 08:19,24/3/2016 18:41,0,0,2
INC0003924,2 - Medium,2 - Medium,3 - Moderate,Category 46,8/3/2016 08:19,2/4/2016 07:59,9,0,23
INC0003925,3 - Low,3 - Low,4 - Low,Category 57,8/3/2016 08:19,9/4/2016 11:59,4,0,17
INC0003926,2 - Medium,2 - Medium,3 - Moderate,Category 19,8/3/2016 08:20,28/3/2016 15:59,6,0,14
INC0003927,2 - Medium,2 - Medium,3 - Moderate,Category 24,8/3/2016 08:22,24/3/2016 18:59,1,0,13
INC0003928,2 - Medium,2 - Medium,3 - Moderate,Category 26,8/3/2016 08:22,26/3/2016 13:59,1,0,14
INC0003930,2 - Medium,2 - Medium,3 - Moderate,Category 40,8/3/2016 08:23,24/3/2016 18:41,1,0,4
INC0003931,2 - Medium,2 - Medium,3 - Moderate,Category 51,8/3/2016 08:25,24/3/2016 18:41,0,0,3
INC0003932,2 - Medium,2 - Medium,3 - Moderate,Category 53,8/3/2016 08:25,24/3/2016 18:41,2,0,6
INC0003934,2 - Medium,2 - Medium,3 - Moderate,Category 26,8/3/2016 08:26,23/4/2016 10:10,1,0,17
INC0003935,2 - Medium,2 - Medium,3 - Moderate,Category 20,8/3/2016 08:27,26/3/2016 14:59,1,0,11
INC0003936,2 - Medium,2 - Medium,3 - Moderate,Category 23,8/3/2016 08:27,24/3/2016 18:41,0,0,5
INC0003938,2 - Medium,2 - Medium,3 - Moderate,Category 32,8/3/2016 08:28,24/3/2016 18:41,0,0,1
INC0003940,2 - Medium,2 - Medium,3 - Moderate,Category 42,8/3/2016 08:29,24/3/2016 18:50,1,0,6
INC0003941,2 - Medium,2 - Medium,3 - Moderate,Category 40,8/3/2016 08:29,19/4/2016 14:07,1,0,16
INC0003942,2 - Medium,2 - Medium,3 - Moderate,Category 26,8/3/2016 08:30,24/3/2016 18:50,3,0,8
INC0003943,2 - Medium,2 - Medium,3 - Moderate,Category 61,8/3/2016 08:31,24/3/2016 18:50,1,0,5
INC0003944,2 - Medium,2 - Medium,3 - Moderate,Category 61,8/3/2016 08:32,24/3/2016 18:41,0,0,2
INC0003945,3 - Low,3 - Low,4 - Low,Category 53,8/3/2016 08:32,24/3/2016 18:41,1,0,5
INC0003946,2 - Medium,2 - Medium,3 - Moderate,Category 26,8/3/2016 08:34,20/3/2016 10:00,2,0,10
INC0003947,2 - Medium,2 - Medium,3 - Moderate,Category 26,8/3/2016 08:35,19/3/2016 11:00,3,0,9
INC0003948,2 - Medium,2 - Medium,3 - Moderate,Category 26,8/3/2016 08:35,24/3/2016 18:50,3,0,6
INC0003949,2 - Medium,2 - Medium,3 - Moderate,Category 19,8/3/2016 08:36,24/3/2016 18:41,0,0,6
INC0003950,3 - Low,3 - Low,4 - Low,Category 53,8/3/2016 08:36,14/3/2016 10:00,3,0,9
INC0003951,2 - Medium,2 - Medium,3 - Moderate,Category 40,8/3/2016 08:36,24/3/2016 18:50,2,0,4
INC0003952,2 - Medium,2 - Medium,3 - Moderate,Category 40,8/3/2016 08:36,26/3/2016 14:59,4,0,15
INC0003953,2 - Medium,2 - Medium,3 - Moderate,Category 26,8/3/2016 08:37,24/3/2016 18:59,1,0,7
INC0003954,2 - Medium,2 - Medium,3 - Moderate,Category 8,8/3/2016 08:38,24/3/2016 18:59,1,0,9
INC0003955,2 - Medium,2 - Medium,3 - Moderate,Category 26,8/3/2016 08:38,24/3/2016 18:41,1,0,5
INC0003956,2 - Medium,2 - Medium,3 - Moderate,Category 53,8/3/2016 08:38,15/3/2016 10:00,1,0,6
