incident_id,alignment,fitness,missing,repetition,mismatch,totMissing,totRepetition,totMismatch,costMissing,costRepetition,costMismatch,costTotal,severity,impact,urgency,priority,category,openTs,closeTs,reassignment,reopen,updates,rfc,sla
INC0010610,[S]N;[S]A;[L]A;[S]R;[S]C;,0.8888888888888888,"{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",0,1,0,0.0,0.05,0.0,0.017,low,2 - Medium,2 - Medium,3 - Moderate,Category 9,23/3/2016 14:53,11/4/2016 12:59,0,0,7,?,false
INC0010611,[S]N;[L]N;[L]N;[S]A;[L]A;[L]A;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,0.38095238095238093,"{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}","{'N': 2, 'A': 2, 'W': 9, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",0,13,0,0.0,0.1647058823529412,0.0,0.056000000000000015,low,2 - Medium,2 - Medium,3 - Moderate,Category 37,23/3/2016 14:53,11/4/2016 09:59,6,0,17,?,false
INC0010612,[S]N;[L]N;[L]N;[L]N;[L]A;[S]A;[S]R;[S]C;,0.6666666666666667,"{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 3, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",0,4,0,0.0,0.125,0.0,0.0425,low,2 - Medium,2 - Medium,3 - Moderate,Category 26,23/3/2016 14:56,9/4/2016 16:59,2,0,10,?,false
INC0010617,[L]N;[S]N;[M]A;[S]R;[S]C;,0.75,"{'N': 0, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 1, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",1,1,0,0.25,0.0625,0.0,0.10375000000000001,low,2 - Medium,2 - Medium,3 - Moderate,Category 37,23/3/2016 15:03,28/3/2016 16:59,1,0,3,?,true
INC0010620,[M]N;[S]A;[L]A;[L]A;[S]R;[S]C;,0.6666666666666667,"{'N': 1, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 2, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",1,2,0,0.25,0.1,0.0,0.1165,low,2 - Medium,2 - Medium,3 - Moderate,Category 53,23/3/2016 15:06,3/4/2016 12:59,1,0,5,?,false
INC0010622,[L]N;[S]N;[M]A;[S]R;[S]C;,0.75,"{'N': 0, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 1, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",1,1,0,0.25,0.0625,0.0,0.10375000000000001,low,2 - Medium,2 - Medium,3 - Moderate,Category 53,23/3/2016 15:06,28/3/2016 17:59,0,0,3,?,true
INC0010624,[S]N;[L]W;[M]A;[L]W;[S]R;[S]C;,0.6666666666666667,"{'N': 0, 'W': 0, 'A': 1, 'R': 0, 'C': 0}","{'N': 0, 'W': 2, 'A': 0, 'R': 0, 'C': 0}","{'N': 0, 'W': 0, 'A': 0, 'R': 0, 'C': 0}",1,2,0,0.25,0.08000000000000002,0.0,0.10970000000000002,low,2 - Medium,2 - Medium,3 - Moderate,Category 37,23/3/2016 15:08,2/4/2016 09:59,0,0,5,?,false
INC0010627,[M]N;[L]A;[S]A;[S]R;[S]C;,0.75,"{'N': 1, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",1,1,0,0.25,0.0625,0.0,0.10375000000000001,low,2 - Medium,2 - Medium,3 - Moderate,Category 46,23/3/2016 15:10,28/3/2016 15:59,2,0,8,?,true
INC0010631,[L]N;[L]N;[S]N;[L]W;[M]A;[L]W;[L]W;[S]R;[S]C;,0.5,"{'N': 0, 'W': 0, 'A': 1, 'R': 0, 'C': 0}","{'N': 2, 'W': 3, 'A': 0, 'R': 0, 'C': 0}","{'N': 0, 'W': 0, 'A': 0, 'R': 0, 'C': 0}",1,5,0,0.25,0.1375,0.0,0.12925,low,2 - Medium,2 - Medium,3 - Moderate,Category 44,23/3/2016 15:12,4/4/2016 15:59,1,0,9,?,false
INC0010634,[S]N;[L]N;[M]A;[L]N;[L]N;[L]N;[L]N;[S]R;[S]C;,0.5,"{'N': 0, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 5, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 1, 'R': 0, 'C': 0, 'W': 0}",1,5,1,0.25,0.15625,0.04375,0.1500625,low,2 - Medium,2 - Medium,3 - Moderate,Category 53,23/3/2016 15:13,2/4/2016 10:59,2,0,8,?,false
INC0010636,[M]N;[M]A;[S]R;[S]C;,0.6666666666666667,"{'N': 1, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",2,0,0,1,0.0,0.0,0.33,low,2 - Medium,2 - Medium,3 - Moderate,Category 20,23/3/2016 15:14,28/3/2016 15:59,0,0,1,?,true
INC0010637,[L]W;[M]N;[L]W;[L]W;[S]A;[L]A;[S]R;[S]C;,0.5454545454545454,"{'W': 0, 'N': 1, 'A': 0, 'R': 0, 'C': 0}","{'W': 3, 'N': 0, 'A': 1, 'R': 0, 'C': 0}","{'W': 1, 'N': 0, 'A': 0, 'R': 0, 'C': 0}",1,4,1,0.25,0.12142857142857143,0.014285714285714285,0.1285,low,2 - Medium,2 - Medium,3 - Moderate,Category 42,23/3/2016 15:14,29/3/2016 09:59,2,0,7,?,true
INC0010638,[S]N;[L]N;[L]N;[L]W;[L]W;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[S]A;[L]R;[L]A;[L]A;[L]A;[L]A;[S]R;[S]C;,0.33333333333333337,"{'N': 0, 'W': 0, 'A': 0, 'R': 0, 'C': 0}","{'N': 2, 'W': 2, 'A': 11, 'R': 1, 'C': 0}","{'N': 0, 'W': 0, 'A': 0, 'R': 1, 'C': 0}",0,16,1,0.0,1,0.005000000000000001,0.34165,low,2 - Medium,2 - Medium,3 - Moderate,Category 26,23/3/2016 15:14,18/4/2016 15:07,5,1,24,?,false
INC0010645,[M]N;[M]A;[S]R;[S]C;,0.6666666666666667,"{'N': 1, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",2,0,0,1,0.0,0.0,0.33,low,2 - Medium,2 - Medium,3 - Moderate,Category 42,23/3/2016 15:17,28/3/2016 15:59,0,0,1,?,true
INC0010648,[L]N;[S]N;[M]A;[S]R;[S]C;,0.75,"{'N': 0, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 1, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",1,1,0,0.25,0.0625,0.0,0.10375000000000001,low,2 - Medium,2 - Medium,3 - Moderate,Category 20,23/3/2016 15:18,28/3/2016 16:59,1,0,3,?,true
INC0010649,[L]N;[S]N;[M]A;[S]R;[S]C;,0.75,"{'N': 0, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 1, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",1,1,0,0.25,0.0625,0.0,0.10375000000000001,low,2 - Medium,2 - Medium,3 - Moderate,Category 37,23/3/2016 15:20,2/4/2016 09:59,0,0,4,?,false
INC0010654,[S]N;[L]N;[L]N;[S]A;[L]W;[L]W;[S]R;[S]C;,0.6666666666666667,"{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}","{'N': 2, 'A': 0, 'W': 2, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",0,4,0,0.0,0.1125,0.0,0.038250000000000006,low,2 - Medium,2 - Medium,3 - Moderate,Category 46,23/3/2016 15:27,3/4/2016 14:59,1,0,10,?,false
INC0010655,[L]W;[M]N;[S]A;[L]A;[L]A;[L]A;[L]A;[S]R;[S]C;,0.5,"{'W': 0, 'N': 1, 'A': 0, 'R': 0, 'C': 0}","{'W': 1, 'N': 0, 'A': 4, 'R': 0, 'C': 0}","{'W': 1, 'N': 0, 'A': 0, 'R': 0, 'C': 0}",1,5,1,0.25,0.15,0.0125,0.137625,low,2 - Medium,2 - Medium,3 - Moderate,Category 46,23/3/2016 15:28,2/4/2016 08:59,1,0,9,?,false
INC0010658,[S]N;[S]A;[S]R;[S]C;,1.0,"{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",0,0,0,0.0,0.0,0.0,0.0,none,2 - Medium,2 - Medium,3 - Moderate,Category 53,23/3/2016 15:32,29/3/2016 13:59,0,0,3,?,true
INC0010659,[M]N;[S]A;[S]R;[S]C;,0.8571428571428572,"{'N': 1, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",1,0,0,0.25,0.0,0.0,0.0825,low,2 - Medium,2 - Medium,3 - Moderate,Category 26,23/3/2016 15:33,28/3/2016 15:59,0,0,2,?,true
INC0010662,[S]N;[S]A;[S]R;[S]C;,1.0,"{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",0,0,0,0.0,0.0,0.0,0.0,none,2 - Medium,2 - Medium,3 - Moderate,Category 34,23/3/2016 15:35,28/3/2016 16:59,0,0,3,?,true
INC0010664,[L]W;[M]N;[S]A;[L]A;[L]A;[S]R;[S]C;,0.6,"{'W': 0, 'N': 1, 'A': 0, 'R': 0, 'C': 0}","{'W': 1, 'N': 0, 'A': 2, 'R': 0, 'C': 0}","{'W': 1, 'N': 0, 'A': 0, 'R': 0, 'C': 0}",1,3,1,0.25,0.11666666666666667,0.016666666666666666,0.12766666666666668,low,2 - Medium,2 - Medium,3 - Moderate,Category 46,23/3/2016 15:38,3/4/2016 09:59,0,0,7,?,false
INC0010666,[S]N;[L]N;[M]A;[L]N;[L]N;[L]N;[L]N;[S]R;[S]C;,0.5,"{'N': 0, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 5, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 1, 'R': 0, 'C': 0, 'W': 0}",1,5,1,0.25,0.15625,0.04375,0.1500625,low,2 - Medium,2 - Medium,3 - Moderate,Category 61,23/3/2016 15:38,20/4/2016 11:07,4,0,13,?,false
INC0010671,[M]N;[M]A;[S]R;[S]C;,0.6666666666666667,"{'N': 1, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",2,0,0,1,0.0,0.0,0.33,low,2 - Medium,2 - Medium,3 - Moderate,Category 42,23/3/2016 15:41,28/3/2016 15:59,0,0,1,?,true
INC0010673,[M]N;[S]A;[L]A;[L]A;[L]A;[L]A;[S]R;[S]C;,0.5454545454545454,"{'N': 1, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 4, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",1,4,0,0.25,0.14285714285714285,0.0,0.13107142857142856,low,2 - Medium,2 - Medium,3 - Moderate,Category 34,23/3/2016 15:42,29/3/2016 10:59,0,0,6,?,true
INC0010676,[L]N;[S]N;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]R;[L]A;[L]A;[L]A;[L]R;[L]R;[L]A;[L]A;[L]A;[S]A;[L]W;[S]R;[S]C;,0.2962962962962963,"{'N': 0, 'W': 0, 'R': 0, 'A': 0, 'C': 0}","{'N': 1, 'W': 9, 'R': 3, 'A': 6, 'C': 0}","{'N': 0, 'W': 0, 'R': 3, 'A': 0, 'C': 0}",0,19,3,0.0,0.18043478260869567,0.013043478260869566,0.0656521739130435,low,2 - Medium,2 - Medium,3 - Moderate,Category 26,23/3/2016 15:44,11/4/2016 16:59,4,2,29,?,false
INC0010679,[S]N;[S]A;[S]R;[S]C;,1.0,"{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",0,0,0,0.0,0.0,0.0,0.0,none,2 - Medium,2 - Medium,3 - Moderate,Category 46,23/3/2016 15:45,5/4/2016 14:59,0,0,5,?,false
INC0010681,[S]N;[S]A;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,0.5333333333333333,"{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 7, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",0,7,0,0.0,0.1272727272727273,0.0,0.04327272727272728,low,2 - Medium,2 - Medium,3 - Moderate,Category 46,23/3/2016 15:48,22/6/2016 18:00,0,0,39,?,false
INC0010685,[M]N;[S]A;[S]R;[S]C;,0.8571428571428572,"{'N': 1, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",1,0,0,0.25,0.0,0.0,0.0825,low,2 - Medium,2 - Medium,3 - Moderate,Category 46,23/3/2016 15:50,2/4/2016 17:59,1,0,3,?,false
INC0010686,[L]N;[S]N;[M]A;[S]R;[S]C;,0.75,"{'N': 0, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 1, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",1,1,0,0.25,0.0625,0.0,0.10375000000000001,low,2 - Medium,2 - Medium,3 - Moderate,Category 53,23/3/2016 15:50,29/3/2016 14:59,1,0,3,?,true
INC0010690,[S]N;[L]N;[S]A;[L]W;[S]R;[S]C;,0.8,"{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}","{'N': 1, 'A': 0, 'W': 1, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",0,2,0,0.0,0.075,0.0,0.025500000000000002,low,2 - Medium,2 - Medium,3 - Moderate,Category 9,23/3/2016 15:51,3/4/2016 11:59,0,0,6,?,false
INC0010698,[S]N;[S]A;[L]A;[L]A;[S]R;[S]C;,0.8,"{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 2, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",0,2,0,0.0,0.08333333333333333,0.0,0.028333333333333335,low,2 - Medium,2 - Medium,3 - Moderate,Category 9,23/3/2016 16:00,28/3/2016 16:59,0,0,5,?,true
INC0010699,[M]N;[L]A;[L]A;[S]A;[L]A;[S]R;[S]C;,0.6,"{'N': 1, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 3, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",1,3,0,0.25,0.125,0.0,0.125,low,2 - Medium,2 - Medium,3 - Moderate,Category 61,23/3/2016 16:01,10/4/2016 12:59,2,0,9,?,false
INC0010702,[S]N;[L]N;[S]A;[S]R;[S]C;,0.8888888888888888,"{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 1, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",0,1,0,0.0,0.05,0.0,0.017,low,2 - Medium,2 - Medium,3 - Moderate,Category 57,23/3/2016 16:09,29/3/2016 09:59,1,0,4,?,true
INC0010703,[S]N;[L]W;[M]A;[L]W;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,0.46153846153846156,"{'N': 0, 'W': 0, 'A': 1, 'R': 0, 'C': 0}","{'N': 0, 'W': 6, 'A': 0, 'R': 0, 'C': 0}","{'N': 0, 'W': 0, 'A': 0, 'R': 0, 'C': 0}",1,6,0,0.25,0.13333333333333333,0.0,0.12783333333333335,low,2 - Medium,2 - Medium,3 - Moderate,Category 42,23/3/2016 16:09,5/4/2016 14:59,3,0,10,?,false
INC0010704,[L]N;[S]N;[L]N;[L]N;[L]N;[L]N;[L]N;[S]A;[L]A;[L]A;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,0.4,"{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}","{'N': 6, 'A': 2, 'W': 4, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",0,12,0,0.0,0.175,0.0,0.0595,low,2 - Medium,2 - Medium,3 - Moderate,Category 57,23/3/2016 16:11,11/4/2016 15:59,4,0,17,?,false
INC0010705,[M]N;[S]A;[L]A;[L]A;[L]W;[S]R;[S]C;,0.6,"{'N': 1, 'A': 0, 'W': 0, 'R': 0, 'C': 0}","{'N': 0, 'A': 2, 'W': 1, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",1,3,0,0.25,0.11666666666666667,0.0,0.12216666666666667,low,2 - Medium,2 - Medium,3 - Moderate,Category 26,23/3/2016 16:12,5/4/2016 10:59,2,0,7,?,false
INC0010707,[S]N;[S]A;[L]A;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,0.6153846153846154,"{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}","{'N': 0, 'A': 1, 'W': 4, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",0,5,0,0.0,0.11666666666666667,0.0,0.03966666666666667,low,2 - Medium,2 - Medium,3 - Moderate,Category 53,23/3/2016 16:18,6/4/2016 14:59,1,0,12,?,false
INC0010708,[S]N;[L]N;[S]A;[L]A;[S]R;[S]C;,0.8,"{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 1, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",0,2,0,0.0,0.08333333333333333,0.0,0.028333333333333335,low,2 - Medium,2 - Medium,3 - Moderate,Category 26,23/3/2016 16:21,4/4/2016 12:59,1,0,6,?,false
INC0010711,[M]N;[L]A;[S]A;[S]R;[S]C;,0.75,"{'N': 1, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",1,1,0,0.25,0.0625,0.0,0.10375000000000001,low,2 - Medium,2 - Medium,3 - Moderate,Category 44,23/3/2016 16:24,29/3/2016 11:59,0,0,3,?,true
INC0010712,[M]N;[L]A;[S]A;[S]R;[S]C;,0.75,"{'N': 1, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",1,1,0,0.25,0.0625,0.0,0.10375000000000001,low,2 - Medium,2 - Medium,3 - Moderate,Category 46,23/3/2016 16:24,29/3/2016 08:59,1,0,4,?,true
INC0010713,[M]N;[S]A;[L]A;[L]A;[L]A;[L]W;[L]W;[S]R;[S]C;,0.5,"{'N': 1, 'A': 0, 'W': 0, 'R': 0, 'C': 0}","{'N': 0, 'A': 3, 'W': 2, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",1,5,0,0.25,0.14375,0.0,0.13137500000000002,low,2 - Medium,2 - Medium,3 - Moderate,Category 34,23/3/2016 16:26,2/4/2016 15:59,0,0,8,?,false
INC0010714,[S]N;[S]A;[L]A;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,0.47058823529411764,"{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}","{'N': 0, 'A': 1, 'W': 8, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",0,9,0,0.0,0.1423076923076923,0.0,0.04838461538461539,low,2 - Medium,2 - Medium,3 - Moderate,Category 20,23/3/2016 16:27,10/4/2016 13:59,2,0,14,?,false
INC0010716,[S]N;[L]N;[L]A;[L]A;[S]A;[L]A;[L]A;[L]W;[L]A;[S]R;[S]C;,0.5333333333333333,"{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}","{'N': 1, 'A': 5, 'W': 1, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",0,7,0,0.0,0.15454545454545454,0.0,0.05254545454545455,low,2 - Medium,2 - Medium,3 - Moderate,Category 19,23/3/2016 16:34,3/4/2016 10:59,1,0,11,?,false
INC0010717,[M]N;[L]A;[S]A;[S]R;[S]C;,0.75,"{'N': 1, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",1,1,0,0.25,0.0625,0.0,0.10375000000000001,low,2 - Medium,2 - Medium,3 - Moderate,Category 26,23/3/2016 16:36,29/3/2016 17:59,1,0,3,?,true
INC0010718,[S]N;[S]A;[L]A;[S]R;[S]C;,0.8888888888888888,"{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",0,1,0,0.0,0.05,0.0,0.017,low,2 - Medium,2 - Medium,3 - Moderate,Category 20,23/3/2016 16:37,28/3/2016 17:59,1,0,4,?,true
INC0010719,[S]N;[S]A;[S]R;[S]C;,1.0,"{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",0,0,0,0.0,0.0,0.0,0.0,none,2 - Medium,2 - Medium,3 - Moderate,Category 61,23/3/2016 16:41,10/4/2016 17:59,1,0,6,?,false
INC0010720,[S]N;[S]A;[S]R;[S]C;,1.0,"{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",0,0,0,0.0,0.0,0.0,0.0,none,2 - Medium,1 - High,2 - High,Category 46,23/3/2016 16:43,13/4/2016 15:59,0,0,8,?,false
INC0010721,[M]N;[M]A;[S]R;[S]C;,0.6666666666666667,"{'N': 1, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",2,0,0,1,0.0,0.0,0.33,low,2 - Medium,2 - Medium,3 - Moderate,Category 53,23/3/2016 16:48,28/3/2016 16:59,0,0,1,?,true
INC0010724,[L]N;[S]N;[L]N;[M]A;[L]N;[S]R;[S]C;,0.6,"{'N': 0, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 3, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 1, 'R': 0, 'C': 0, 'W': 0}",1,3,1,0.25,0.125,0.05833333333333333,0.14425,low,2 - Medium,2 - Medium,3 - Moderate,Category 46,23/3/2016 16:52,6/4/2016 11:59,3,0,9,?,false
INC0010725,[M]N;[M]A;[S]R;[S]C;,0.6666666666666667,"{'N': 1, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",2,0,0,1,0.0,0.0,0.33,low,2 - Medium,2 - Medium,3 - Moderate,Category 26,23/3/2016 16:55,28/3/2016 17:59,0,0,1,?,true
INC0010726,[M]N;[S]A;[S]R;[S]C;,0.8571428571428572,"{'N': 1, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",1,0,0,0.25,0.0,0.0,0.0825,low,2 - Medium,2 - Medium,3 - Moderate,Category 46,23/3/2016 16:56,3/4/2016 10:59,0,0,3,?,false
INC0010728,[M]N;[S]A;[L]A;[L]A;[S]R;[S]C;,0.6666666666666667,"{'N': 1, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 2, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",1,2,0,0.25,0.1,0.0,0.1165,low,2 - Medium,2 - Medium,3 - Moderate,Category 34,23/3/2016 16:58,20/6/2016 18:07,1,0,32,?,false
INC0010729,[S]N;[S]A;[L]A;[S]R;[S]C;,0.8888888888888888,"{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",0,1,0,0.0,0.05,0.0,0.017,low,2 - Medium,2 - Medium,3 - Moderate,Category 61,23/3/2016 16:58,9/4/2016 09:59,1,0,7,?,false
INC0010730,[M]N;[S]A;[L]W;[L]W;[S]R;[S]C;,0.6666666666666667,"{'N': 1, 'A': 0, 'W': 0, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 2, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",1,2,0,0.25,0.08000000000000002,0.0,0.10970000000000002,low,2 - Medium,2 - Medium,3 - Moderate,Category 24,23/3/2016 16:59,7/6/2016 18:07,1,0,27,?,false
INC0010731,[M]N;[L]A;[S]A;[L]A;[L]A;[L]W;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,0.4,"{'N': 1, 'A': 0, 'W': 0, 'R': 0, 'C': 0}","{'N': 0, 'A': 3, 'W': 5, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",1,8,0,0.25,0.1590909090909091,0.0,0.1365909090909091,low,2 - Medium,2 - Medium,3 - Moderate,Category 46,23/3/2016 16:59,21/5/2016 12:07,3,0,30,?,false
